Specimen choice input : Material,Steel,
112.50,0.33,1496.80
112.60,0.33,1498.14
112.70,0.33,1499.37
112.80,0.33,1500.73
112.90,0.33,1502.01
113.00,0.33,1503.27
113.10,0.33,1504.65
113.20,0.33,1505.98
113.30,0.33,1507.28
113.40,0.33,1508.58
113.50,0.33,1509.83
113.60,0.33,1511.09
113.70,0.33,1512.50
113.80,0.33,1513.86
113.90,0.33,1515.13
114.00,0.34,1516.48
114.10,0.34,1517.74
114.20,0.34,1519.07
114.30,0.34,1520.41
114.40,0.34,1521.77
114.50,0.34,1523.08
114.60,0.34,1524.39
114.70,0.34,1525.72
114.80,0.34,1527.02
114.90,0.34,1528.40
115.00,0.34,1529.71
115.10,0.34,1531.06
115.20,0.34,1532.37
115.30,0.34,1533.71
115.40,0.34,1534.85
115.50,0.34,1536.25
115.60,0.34,1537.62
115.70,0.34,1538.94
115.80,0.34,1540.16
115.90,0.34,1541.54
116.00,0.34,1542.83
116.10,0.34,1544.17
116.20,0.34,1545.47
116.30,0.34,1546.79
116.40,0.34,1548.08
116.50,0.34,1549.35
116.60,0.34,1550.62
116.70,0.34,1552.03
116.80,0.34,1553.35
116.90,0.34,1554.73
117.00,0.34,1556.03
117.10,0.34,1557.32
117.20,0.34,1558.63
117.30,0.34,1559.95
117.40,0.35,1561.29
117.50,0.35,1562.65
117.60,0.35,1563.94
117.70,0.35,1565.17
117.80,0.35,1566.49
117.90,0.35,1567.86
118.00,0.35,1569.24
118.10,0.35,1570.56
118.20,0.35,1571.90
118.30,0.35,1573.07
118.40,0.35,1574.38
118.50,0.35,1575.74
118.60,0.35,1577.13
118.70,0.35,1578.48
118.80,0.35,1579.73
118.90,0.35,1581.11
119.00,0.35,1582.21
119.10,0.35,1583.64
119.20,0.35,1584.98
119.30,0.35,1586.33
119.40,0.35,1587.69
119.50,0.35,1588.91
119.60,0.35,1590.23
119.70,0.35,1591.55
119.80,0.35,1592.88
119.90,0.35,1594.28
120.00,0.35,1595.58
120.10,0.35,1596.92
120.20,0.35,1598.22
120.30,0.35,1599.47
120.40,0.35,1600.79
120.50,0.35,1602.17
120.60,0.35,1603.55
120.70,0.35,1604.72
120.80,0.36,1606.18
120.90,0.36,1607.38
121.00,0.36,1608.73
121.10,0.36,1610.07
121.20,0.36,1611.43
121.30,0.36,1612.71
121.40,0.36,1613.98
121.50,0.36,1615.21
121.60,0.36,1616.62
121.70,0.36,1617.92
121.80,0.36,1619.27
121.90,0.36,1620.56
122.00,0.36,1621.89
122.10,0.36,1623.22
122.20,0.36,1624.43
122.30,0.36,1625.77
122.40,0.36,1627.12
122.50,0.36,1628.50
122.60,0.36,1629.80
122.70,0.36,1631.14
122.80,0.36,1632.41
122.90,0.36,1633.75
123.00,0.36,1635.06
123.10,0.36,1636.39
123.20,0.36,1637.74
123.30,0.36,1639.06
123.40,0.36,1640.24
123.50,0.36,1641.59
123.60,0.36,1642.89
123.70,0.36,1644.27
123.80,0.36,1645.68
123.90,0.36,1646.97
124.00,0.36,1648.23
124.10,0.36,1649.51
124.20,0.37,1650.82
124.30,0.37,1652.18
124.40,0.37,1653.51
124.50,0.37,1654.86
124.60,0.37,1655.98
124.70,0.37,1657.34
124.80,0.37,1658.67
124.90,0.37,1660.05
125.00,0.37,1661.33
125.10,0.37,1662.77
125.20,0.37,1663.98
125.30,0.37,1665.22
125.40,0.37,1666.54
125.50,0.37,1667.94
125.60,0.37,1669.27
125.70,0.37,1670.63
125.80,0.37,1671.93
125.90,0.37,1673.20
126.00,0.37,1674.57
126.10,0.37,1675.87
126.20,0.37,1677.23
126.30,0.37,1678.59
126.40,0.37,1679.91
126.50,0.37,1681.16
126.60,0.37,1682.48
126.70,0.37,1683.69
126.80,0.37,1685.12
126.90,0.37,1686.49
127.00,0.37,1687.80
127.10,0.37,1689.06
127.20,0.37,1690.35
127.30,0.37,1691.63
127.40,0.37,1693.02
127.50,0.37,1694.34
127.60,0.37,1695.66
127.70,0.38,1696.94
127.80,0.38,1698.20
127.90,0.38,1699.62
128.00,0.38,1700.91
128.10,0.38,1702.18
128.20,0.38,1703.58
128.30,0.38,1704.88
128.40,0.38,1706.19
128.50,0.38,1707.45
128.60,0.38,1708.83
128.70,0.38,1710.26
128.80,0.38,1711.59
128.90,0.38,1712.68
129.00,0.38,1714.09
129.10,0.38,1715.41
129.20,0.38,1716.77
129.30,0.38,1718.11
129.40,0.38,1719.43
129.50,0.38,1720.68
129.60,0.38,1721.95
129.70,0.38,1723.25
129.80,0.38,1724.68
129.90,0.38,1725.97
130.00,0.38,1727.31
130.10,0.38,1728.57
130.20,0.38,1729.83
130.30,0.38,1731.09
130.40,0.38,1732.48
130.50,0.38,1733.87
130.60,0.38,1735.17
130.70,0.38,1736.45
130.80,0.38,1737.69
130.90,0.38,1739.07
131.00,0.38,1740.45
131.10,0.39,1741.78
131.20,0.39,1743.13
131.30,0.39,1744.38
131.40,0.39,1745.66
131.50,0.39,1747.07
131.60,0.39,1748.39
131.70,0.39,1749.71
131.80,0.39,1751.06
131.90,0.39,1752.34
132.00,0.39,1753.55
132.10,0.39,1754.88
132.20,0.39,1756.24
132.30,0.39,1757.57
132.40,0.39,1758.90
132.50,0.39,1760.16
132.60,0.39,1761.46
132.70,0.39,1762.81
132.80,0.39,1764.16
132.90,0.39,1765.49
133.00,0.39,1766.84
133.10,0.39,1768.04
133.20,0.39,1769.25
133.30,0.39,1770.66
133.40,0.39,1772.01
133.50,0.39,1773.40
133.60,0.39,1774.70
133.70,0.39,1776.07
133.80,0.39,1777.37
133.90,0.39,1778.61
134.00,0.39,1779.95
134.10,0.39,1781.33
134.20,0.39,1782.68
134.30,0.39,1783.92
134.40,0.40,1785.13
134.50,0.40,1786.46
134.60,0.40,1787.92
134.70,0.40,1789.26
134.80,0.40,1790.60
134.90,0.40,1791.89
135.00,0.40,1793.11
135.10,0.40,1794.46
135.20,0.40,1795.78
135.30,0.40,1797.22
135.40,0.40,1798.43
135.50,0.40,1799.68
135.60,0.40,1801.01
135.70,0.40,1802.30
135.80,0.40,1803.63
135.90,0.40,1805.00
136.00,0.40,1806.27
136.10,0.40,1807.50
136.20,0.40,1808.76
136.30,0.40,1810.19
136.40,0.40,1811.53
136.50,0.40,1812.93
136.60,0.40,1814.21
136.70,0.40,1815.46
136.80,0.40,1816.73
136.90,0.40,1818.15
137.00,0.40,1819.53
137.10,0.40,1820.80
137.20,0.40,1822.16
137.30,0.40,1823.37
137.40,0.40,1824.74
137.50,0.40,1826.10
137.60,0.40,1827.40
137.70,0.40,1828.73
137.80,0.41,1829.98
137.90,0.41,1831.24
138.00,0.41,1832.62
138.10,0.41,1834.01
138.20,0.41,1835.24
138.30,0.41,1836.51
138.40,0.41,1837.81
138.50,0.41,1839.15
138.60,0.41,1840.50
138.70,0.41,1841.91
138.80,0.41,1843.28
138.90,0.41,1844.48
139.00,0.41,1845.64
139.10,0.41,1847.10
139.20,0.41,1848.47
139.30,0.41,1849.78
139.40,0.41,1851.11
139.50,0.41,1852.31
139.60,0.41,1853.65
139.70,0.41,1855.09
139.80,0.41,1856.40
139.90,0.41,1857.71
140.00,0.41,1859.00
140.10,0.41,1860.29
140.20,0.41,1861.59
140.30,0.41,1862.99
140.40,0.41,1864.36
140.50,0.41,1865.63
140.60,0.41,1866.86
140.70,0.41,1868.19
140.80,0.41,1869.50
140.90,0.41,1870.86
141.00,0.41,1872.17
141.10,0.41,1873.44
141.20,0.42,1874.70
141.30,0.42,1876.04
141.40,0.42,1877.47
141.50,0.42,1878.76
141.60,0.42,1880.07
141.70,0.42,1881.47
141.80,0.42,1882.54
141.90,0.42,1884.04
142.00,0.42,1885.35
142.10,0.42,1886.73
142.20,0.42,1887.94
142.30,0.42,1889.34
142.40,0.42,1890.63
142.50,0.42,1891.94
142.60,0.42,1893.32
142.70,0.42,1894.58
142.80,0.42,1895.95
142.90,0.42,1897.17
143.00,0.42,1898.47
143.10,0.42,1899.85
143.20,0.42,1901.18
143.30,0.42,1902.50
143.40,0.42,1903.74
143.50,0.42,1905.05
143.60,0.42,1906.39
143.70,0.42,1907.73
143.80,0.42,1909.05
143.90,0.42,1910.33
144.00,0.42,1911.60
144.10,0.42,1912.91
144.20,0.42,1914.30
144.30,0.42,1915.63
144.40,0.42,1916.98
144.50,0.43,1918.18
144.60,0.43,1919.49
144.70,0.43,1920.93
144.80,0.43,1922.26
144.90,0.43,1923.60
145.00,0.43,1924.89
145.10,0.43,1926.09
145.20,0.43,1927.41
145.30,0.43,1928.79
145.40,0.43,1930.19
145.50,0.43,1931.56
145.60,0.43,1932.77
145.70,0.43,1934.08
145.80,0.43,1935.42
145.90,0.43,1936.85
146.00,0.43,1938.14
146.10,0.43,1939.33
146.20,0.43,1940.64
146.30,0.43,1941.97
146.40,0.43,1943.29
146.50,0.43,1944.62
146.60,0.43,1945.97
146.70,0.43,1947.17
146.80,0.43,1948.37
146.90,0.43,1949.81
147.00,0.43,1951.21
147.10,0.43,1952.45
147.20,0.43,1953.78
147.30,0.43,1955.11
147.40,0.43,1956.34
147.50,0.43,1957.79
147.60,0.43,1959.15
147.70,0.43,1960.43
147.80,0.43,1961.72
147.90,0.44,1963.09
148.00,0.44,1964.32
148.10,0.44,1965.77
148.20,0.44,1967.07
148.30,0.44,1968.28
148.40,0.44,1969.59
148.50,0.44,1970.91
148.60,0.44,1972.27
148.70,0.44,1973.66
148.80,0.44,1975.01
148.90,0.44,1976.16
149.00,0.44,1977.47
149.10,0.44,1978.84
149.20,0.44,1980.17
149.30,0.44,1981.52
149.40,0.44,1982.74
149.50,0.44,1984.00
149.60,0.44,1985.32
149.70,0.44,1986.76
149.80,0.44,1988.12
149.90,0.44,1989.34
150.00,0.44,1990.64
150.10,0.44,1991.97
150.20,0.44,1993.31
150.30,0.44,1994.73
150.40,0.44,1995.96
150.50,0.44,1997.27
150.60,0.44,1998.56
150.70,0.44,1999.99
150.80,0.44,2001.35
150.90,0.44,2002.63
151.00,0.44,2003.91
151.10,0.44,2005.19
151.20,0.45,2006.51
151.30,0.45,2007.87
151.40,0.45,2009.30
151.50,0.45,2010.55
151.60,0.45,2011.89
151.70,0.45,2012.94
151.80,0.45,2014.34
151.90,0.45,2015.75
152.00,0.45,2017.08
152.10,0.45,2018.26
152.20,0.45,2019.55
152.30,0.45,2020.92
152.40,0.45,2022.30
152.50,0.45,2023.73
152.60,0.45,2024.94
152.70,0.45,2026.29
152.80,0.45,2027.56
152.90,0.45,2028.89
153.00,0.45,2030.21
153.10,0.45,2031.60
153.20,0.45,2032.85
153.30,0.45,2034.18
153.40,0.45,2035.51
153.50,0.45,2036.90
153.60,0.45,2038.22
153.70,0.45,2039.48
153.80,0.45,2040.73
153.90,0.45,2042.08
154.00,0.45,2043.47
154.10,0.45,2044.88
154.20,0.45,2046.07
154.30,0.45,2047.34
154.40,0.45,2048.59
154.50,0.45,2049.96
154.60,0.46,2051.35
154.70,0.46,2052.67
154.80,0.46,2053.92
154.90,0.46,2055.15
155.00,0.46,2056.59
155.10,0.46,2057.91
155.20,0.46,2059.28
155.30,0.46,2060.56
155.40,0.46,2061.76
155.50,0.46,2063.06
155.60,0.46,2064.54
155.70,0.46,2065.88
155.80,0.46,2067.15
155.90,0.46,2068.45
156.00,0.46,2069.79
156.10,0.46,2071.00
156.20,0.46,2072.46
156.30,0.46,2073.76
156.40,0.46,2075.06
156.50,0.46,2076.30
156.60,0.46,2077.62
156.70,0.46,2078.99
156.80,0.46,2080.39
156.90,0.46,2081.66
157.00,0.46,2082.97
157.10,0.46,2084.17
157.20,0.46,2085.55
157.30,0.46,2086.86
157.40,0.46,2088.24
157.50,0.46,2089.42
157.60,0.46,2090.71
157.70,0.46,2091.99
157.80,0.46,2093.38
157.90,0.47,2094.77
158.00,0.47,2096.06
158.10,0.47,2097.22
158.20,0.47,2098.59
158.30,0.47,2100.04
158.40,0.47,2101.37
158.50,0.47,2102.70
158.60,0.47,2104.03
158.70,0.47,2105.27
158.80,0.47,2106.62
158.90,0.47,2107.97
159.00,0.47,2109.31
159.10,0.47,2110.61
159.20,0.47,2111.83
159.30,0.47,2113.24
159.40,0.47,2114.62
159.50,0.47,2115.90
159.60,0.47,2117.22
159.70,0.47,2118.49
159.80,0.47,2119.71
159.90,0.47,2121.11
160.00,0.47,2122.45
160.10,0.47,2123.75
160.20,0.47,2125.04
160.30,0.47,2126.33
160.40,0.47,2127.62
160.50,0.47,2129.03
160.60,0.47,2130.41
160.70,0.47,2131.62
160.80,0.47,2132.85
160.90,0.47,2134.22
161.00,0.47,2135.67
161.10,0.47,2136.99
161.20,0.48,2138.31
161.30,0.48,2139.56
161.40,0.48,2140.80
161.50,0.48,2142.25
161.60,0.48,2143.58
161.70,0.48,2144.91
161.80,0.48,2146.22
161.90,0.48,2147.51
162.00,0.48,2148.71
162.10,0.48,2150.17
162.20,0.48,2151.50
162.30,0.48,2152.81
162.40,0.48,2154.05
162.50,0.48,2155.37
162.60,0.48,2156.78
162.70,0.48,2158.04
162.80,0.48,2159.29
162.90,0.48,2160.58
163.00,0.48,2161.86
163.10,0.48,2163.23
163.20,0.48,2164.61
163.30,0.48,2165.91
163.40,0.48,2167.22
163.50,0.48,2168.52
163.60,0.48,2169.88
163.70,0.48,2171.24
163.80,0.48,2172.55
163.90,0.48,2173.91
164.00,0.48,2175.01
164.10,0.48,2176.42
164.20,0.48,2177.82
164.30,0.48,2179.16
164.40,0.48,2180.45
164.50,0.49,2181.67
164.60,0.49,2183.09
164.70,0.49,2184.42
164.80,0.49,2185.76
164.90,0.49,2187.08
165.00,0.49,2188.33
165.10,0.49,2189.55
165.20,0.49,2190.99
165.30,0.49,2192.32
165.40,0.49,2193.56
165.50,0.49,2194.84
165.60,0.49,2196.20
165.70,0.49,2197.55
165.80,0.49,2198.87
165.90,0.49,2200.14
166.00,0.49,2201.50
166.10,0.49,2202.79
166.20,0.49,2203.96
166.30,0.49,2205.42
166.40,0.49,2206.79
166.50,0.49,2208.09
166.60,0.49,2209.39
166.70,0.49,2210.60
166.80,0.49,2212.08
166.90,0.49,2213.42
167.00,0.49,2214.73
167.10,0.49,2215.97
167.20,0.49,2217.21
167.30,0.49,2218.64
167.40,0.49,2220.00
167.50,0.49,2221.28
167.60,0.49,2222.61
167.70,0.49,2223.87
167.80,0.50,2225.29
167.90,0.50,2226.54
168.00,0.50,2227.85
168.10,0.50,2229.08
168.20,0.50,2230.38
168.30,0.50,2231.69
168.40,0.50,2233.06
168.50,0.50,2234.38
168.60,0.50,2235.74
168.70,0.50,2236.93
168.80,0.50,2238.18
168.90,0.50,2239.57
169.00,0.50,2240.94
169.10,0.50,2242.32
169.20,0.50,2243.61
169.30,0.50,2244.87
169.40,0.50,2246.22
169.50,0.50,2247.59
169.60,0.50,2248.99
169.70,0.50,2250.30
169.80,0.50,2251.54
169.90,0.50,2252.84
170.00,0.50,2254.19
170.10,0.50,2255.56
170.20,0.50,2256.92
170.30,0.50,2257.98
170.40,0.50,2259.42
170.50,0.50,2260.80
170.60,0.50,2262.07
170.70,0.50,2263.41
170.80,0.50,2264.67
170.90,0.50,2265.97
171.00,0.51,2267.37
171.10,0.51,2268.65
171.20,0.51,2270.11
171.30,0.51,2271.31
171.40,0.51,2272.48
171.50,0.51,2273.87
171.60,0.51,2275.26
171.70,0.51,2276.62
171.80,0.51,2277.91
171.90,0.51,2279.18
172.00,0.51,2280.49
172.10,0.51,2281.89
172.20,0.51,2283.20
172.30,0.51,2284.65
172.40,0.51,2285.80
172.50,0.51,2287.06
172.60,0.51,2288.37
172.70,0.51,2289.80
172.80,0.51,2291.21
172.90,0.51,2292.42
173.00,0.51,2293.68
173.10,0.51,2295.03
173.20,0.51,2296.29
173.30,0.51,2297.71
173.40,0.51,2298.97
173.50,0.51,2300.20
173.60,0.51,2301.54
173.70,0.51,2302.94
173.80,0.51,2304.24
173.90,0.51,2305.63
174.00,0.51,2306.90
174.10,0.51,2308.12
174.20,0.51,2309.38
174.30,0.52,2310.86
174.40,0.52,2312.16
174.50,0.52,2313.55
174.60,0.52,2314.82
174.70,0.52,2316.00
174.80,0.52,2317.40
174.90,0.52,2318.78
175.00,0.52,2320.12
175.10,0.52,2321.40
175.20,0.52,2322.67
175.30,0.52,2323.98
175.40,0.52,2325.30
175.50,0.52,2326.75
175.60,0.52,2327.96
175.70,0.52,2329.26
175.80,0.52,2330.57
175.90,0.52,2332.00
176.00,0.52,2333.21
176.10,0.52,2334.51
176.20,0.52,2335.78
176.30,0.52,2337.10
176.40,0.52,2338.40
176.50,0.52,2339.85
176.60,0.52,2341.18
176.70,0.52,2342.35
176.80,0.52,2343.58
176.90,0.52,2344.99
177.00,0.52,2346.42
177.10,0.52,2347.76
177.20,0.52,2349.05
177.30,0.52,2350.31
177.40,0.52,2351.64
177.50,0.52,2353.05
177.60,0.53,2354.48
177.70,0.53,2355.72
177.80,0.53,2356.90
177.90,0.53,2358.23
178.00,0.53,2359.55
178.10,0.53,2360.96
178.20,0.53,2362.23
178.30,0.53,2363.58
178.40,0.53,2364.80
178.50,0.53,2366.15
178.60,0.53,2367.33
178.70,0.53,2368.85
178.80,0.53,2370.02
178.90,0.53,2371.45
179.00,0.53,2372.58
179.10,0.53,2373.88
179.20,0.53,2375.27
179.30,0.53,2376.64
179.40,0.53,2377.96
179.50,0.53,2379.20
179.60,0.53,2380.55
179.70,0.53,2381.89
179.80,0.53,2383.25
179.90,0.53,2384.64
180.00,0.53,2385.88
180.10,0.53,2387.09
180.20,0.53,2388.41
180.30,0.53,2389.88
180.40,0.53,2391.28
180.50,0.53,2392.58
180.60,0.53,2393.90
180.70,0.53,2395.09
180.80,0.53,2396.41
180.90,0.54,2397.78
181.00,0.54,2399.12
181.10,0.54,2400.43
181.20,0.54,2401.68
181.30,0.54,2402.91
181.40,0.54,2404.32
181.50,0.54,2405.67
181.60,0.54,2406.99
181.70,0.54,2408.24
181.80,0.54,2409.57
181.90,0.54,2410.84
182.00,0.54,2412.19
182.10,0.54,2413.60
182.20,0.54,2414.97
182.30,0.54,2416.11
182.40,0.54,2417.41
182.50,0.54,2418.86
182.60,0.54,2420.18
182.70,0.54,2421.54
182.80,0.54,2422.84
182.90,0.54,2424.00
183.00,0.54,2425.34
183.10,0.54,2426.75
183.20,0.54,2428.14
183.30,0.54,2429.38
183.40,0.54,2430.71
183.50,0.54,2432.08
183.60,0.54,2433.34
183.70,0.54,2434.71
183.80,0.54,2435.97
183.90,0.54,2437.19
184.00,0.54,2438.45
184.10,0.55,2439.85
184.20,0.55,2441.23
184.30,0.55,2442.50
184.40,0.55,2443.83
184.50,0.55,2445.00
184.60,0.55,2446.37
184.70,0.55,2447.79
184.80,0.55,2449.25
184.90,0.55,2450.40
185.00,0.55,2451.66
185.10,0.55,2452.98
185.20,0.55,2454.50
185.30,0.55,2455.80
185.40,0.55,2457.03
185.50,0.55,2458.43
185.60,0.55,2459.67
185.70,0.55,2461.01
185.80,0.55,2462.38
185.90,0.55,2463.66
186.00,0.55,2464.95
186.10,0.55,2466.23
186.20,0.55,2467.67
186.30,0.55,2469.00
186.40,0.55,2470.17
186.50,0.55,2471.45
186.60,0.55,2472.73
186.70,0.55,2474.15
186.80,0.55,2475.53
186.90,0.55,2476.74
187.00,0.55,2477.97
187.10,0.55,2479.31
187.20,0.55,2480.74
187.30,0.56,2482.11
187.40,0.56,2483.38
187.50,0.56,2484.63
187.60,0.56,2485.87
187.70,0.56,2487.27
187.80,0.56,2488.71
187.90,0.56,2490.11
188.00,0.56,2491.34
188.10,0.56,2492.53
188.20,0.56,2493.89
188.30,0.56,2495.38
188.40,0.56,2496.52
188.50,0.56,2497.87
188.60,0.56,2499.05
188.70,0.56,2500.44
188.80,0.56,2501.86
188.90,0.56,2503.20
189.00,0.56,2504.45
189.10,0.56,2505.68
189.20,0.56,2507.04
189.30,0.56,2508.36
189.40,0.56,2509.80
189.50,0.56,2511.14
189.60,0.56,2512.18
189.70,0.56,2513.44
189.80,0.56,2514.91
189.90,0.56,2516.33
190.00,0.56,2517.63
190.10,0.56,2518.85
190.20,0.56,2520.17
190.30,0.56,2521.58
190.40,0.56,2522.95
190.50,0.57,2524.23
190.60,0.57,2525.50
190.70,0.57,2526.76
190.80,0.57,2528.13
190.90,0.57,2529.63
191.00,0.57,2530.84
191.10,0.57,2532.12
191.20,0.57,2533.35
191.30,0.57,2534.74
191.40,0.57,2536.22
191.50,0.57,2537.36
191.60,0.57,2538.66
191.70,0.57,2539.89
191.80,0.57,2541.23
191.90,0.57,2542.65
192.00,0.57,2544.03
192.10,0.57,2545.20
192.20,0.57,2546.43
192.30,0.57,2547.86
192.40,0.57,2549.22
192.50,0.57,2550.65
192.60,0.57,2551.93
192.70,0.57,2553.06
192.80,0.57,2554.42
192.90,0.57,2555.93
193.00,0.57,2557.23
193.10,0.57,2558.43
193.20,0.57,2559.71
193.30,0.57,2561.13
193.40,0.57,2562.49
193.50,0.57,2563.83
193.60,0.57,2565.21
193.70,0.58,2566.31
193.80,0.58,2567.63
193.90,0.58,2569.10
194.00,0.58,2570.43
194.10,0.58,2571.63
194.20,0.58,2572.92
194.30,0.58,2574.30
194.40,0.58,2575.59
194.50,0.58,2576.94
194.60,0.58,2578.26
194.70,0.58,2579.59
194.80,0.58,2580.79
194.90,0.58,2582.16
195.00,0.58,2583.56
195.10,0.58,2584.79
195.20,0.58,2586.04
195.30,0.58,2587.40
195.40,0.58,2588.82
195.50,0.58,2590.12
195.60,0.58,2591.47
195.70,0.58,2592.60
195.80,0.58,2594.07
195.90,0.58,2595.43
196.00,0.58,2596.80
196.10,0.58,2598.10
196.20,0.58,2599.25
196.30,0.58,2600.64
196.40,0.58,2602.07
196.50,0.58,2603.34
196.60,0.58,2604.51
196.70,0.58,2605.81
196.80,0.58,2607.30
196.90,0.59,2608.52
197.00,0.59,2609.82
197.10,0.59,2611.18
197.20,0.59,2612.48
197.30,0.59,2613.71
197.40,0.59,2615.09
197.50,0.59,2616.52
197.60,0.59,2617.68
197.70,0.59,2618.88
197.80,0.59,2620.30
197.90,0.59,2621.73
198.00,0.59,2623.02
198.10,0.59,2624.33
198.20,0.59,2625.50
198.30,0.59,2626.94
198.40,0.59,2628.28
198.50,0.59,2629.71
198.60,0.59,2631.00
198.70,0.59,2632.19
198.80,0.59,2633.63
198.90,0.59,2634.90
199.00,0.59,2636.18
199.10,0.59,2637.50
199.20,0.59,2638.69
199.30,0.59,2640.09
199.40,0.59,2641.44
199.50,0.59,2642.87
199.60,0.59,2644.03
199.70,0.59,2645.28
199.80,0.59,2646.61
199.90,0.59,2648.03
200.00,0.59,2649.29
200.10,0.60,2650.69
200.20,0.60,2652.01
200.30,0.60,2653.17
200.40,0.60,2654.62
200.50,0.60,2655.94
200.60,0.60,2657.28
200.70,0.60,2658.56
200.80,0.60,2659.89
200.90,0.60,2661.19
201.00,0.60,2662.55
201.10,0.60,2663.87
201.20,0.60,2665.14
201.30,0.60,2666.35
201.40,0.60,2667.75
201.50,0.60,2669.10
201.60,0.60,2670.50
201.70,0.60,2671.80
201.80,0.60,2673.06
201.90,0.60,2674.35
202.00,0.60,2675.70
202.10,0.60,2677.09
202.20,0.60,2678.25
202.30,0.60,2679.47
202.40,0.60,2680.93
202.50,0.60,2682.26
202.60,0.60,2683.68
202.70,0.60,2684.88
202.80,0.60,2686.16
202.90,0.60,2687.46
203.00,0.60,2688.88
203.10,0.60,2690.24
203.20,0.61,2691.69
203.30,0.61,2692.73
203.40,0.61,2694.01
203.50,0.61,2695.38
203.60,0.61,2696.86
203.70,0.61,2698.18
203.80,0.61,2699.43
203.90,0.61,2700.73
204.00,0.61,2701.99
204.10,0.61,2703.38
204.20,0.61,2704.81
204.30,0.61,2706.00
204.40,0.61,2707.25
204.50,0.61,2708.48
204.60,0.61,2709.84
204.70,0.61,2711.25
204.80,0.61,2712.64
204.90,0.61,2713.82
205.00,0.61,2715.05
205.10,0.61,2716.47
205.20,0.61,2717.83
205.30,0.61,2719.24
205.40,0.61,2720.50
205.50,0.61,2721.71
205.60,0.61,2723.07
205.70,0.61,2724.46
205.80,0.61,2725.85
205.90,0.61,2727.08
206.00,0.61,2728.46
206.10,0.61,2729.72
206.20,0.61,2731.06
206.30,0.61,2732.34
206.40,0.62,2733.71
206.50,0.62,2734.94
206.60,0.62,2736.19
206.70,0.62,2737.62
206.80,0.62,2738.96
206.90,0.62,2740.30
207.00,0.62,2741.61
207.10,0.62,2742.81
207.20,0.62,2744.04
207.30,0.62,2745.49
207.40,0.62,2746.88
207.50,0.62,2748.22
207.60,0.62,2749.35
207.70,0.62,2750.72
207.80,0.62,2752.16
207.90,0.62,2753.45
208.00,0.62,2754.75
208.10,0.62,2756.03
208.20,0.62,2757.36
208.30,0.62,2758.65
208.40,0.62,2760.03
208.50,0.62,2761.50
208.60,0.62,2762.67
208.70,0.62,2763.98
208.80,0.62,2765.23
208.90,0.62,2766.60
209.00,0.62,2768.03
209.10,0.62,2769.32
209.20,0.62,2770.49
209.30,0.62,2771.90
209.40,0.62,2773.19
209.50,0.63,2774.59
209.60,0.63,2776.01
209.70,0.63,2777.04
209.80,0.63,2778.31
209.90,0.63,2779.69
210.00,0.63,2781.11
210.10,0.63,2782.40
210.20,0.63,2783.65
210.30,0.63,2784.86
210.40,0.63,2786.23
210.50,0.63,2787.69
210.60,0.63,2789.04
210.70,0.63,2790.26
210.80,0.63,2791.50
210.90,0.63,2792.86
211.00,0.63,2794.28
211.10,0.63,2795.68
211.20,0.63,2796.83
211.30,0.63,2798.08
211.40,0.63,2799.53
211.50,0.63,2800.84
211.60,0.63,2802.32
211.70,0.63,2803.47
211.80,0.63,2804.71
211.90,0.63,2806.06
212.00,0.63,2807.48
212.10,0.63,2808.79
212.20,0.63,2810.03
212.30,0.63,2811.22
212.40,0.63,2812.65
212.50,0.63,2814.04
212.60,0.64,2815.45
212.70,0.64,2816.61
212.80,0.64,2817.86
212.90,0.64,2819.27
213.00,0.64,2820.63
213.10,0.64,2821.94
213.20,0.64,2823.22
213.30,0.64,2824.42
213.40,0.64,2825.74
213.50,0.64,2827.21
213.60,0.64,2828.62
213.70,0.64,2829.91
213.80,0.64,2831.11
213.90,0.64,2832.57
214.00,0.64,2833.83
214.10,0.64,2835.30
214.20,0.64,2836.52
214.30,0.64,2837.72
214.40,0.64,2839.00
214.50,0.64,2840.35
214.60,0.64,2841.77
214.70,0.64,2843.00
214.80,0.64,2844.24
214.90,0.64,2845.55
215.00,0.64,2846.96
215.10,0.64,2848.37
215.20,0.64,2849.56
215.30,0.64,2850.83
215.40,0.64,2852.15
215.50,0.64,2853.53
215.60,0.64,2854.92
215.70,0.64,2856.21
215.80,0.65,2857.37
215.90,0.65,2858.81
216.00,0.65,2860.13
216.10,0.65,2861.56
216.20,0.65,2862.80
216.30,0.65,2864.03
216.40,0.65,2865.53
216.50,0.65,2866.78
216.60,0.65,2868.16
216.70,0.65,2869.38
216.80,0.65,2870.63
216.90,0.65,2872.09
217.00,0.65,2873.28
217.10,0.65,2874.79
217.20,0.65,2876.06
217.30,0.65,2877.12
217.40,0.65,2878.42
217.50,0.65,2879.82
217.60,0.65,2881.31
217.70,0.65,2882.54
217.80,0.65,2883.83
217.90,0.65,2885.12
218.00,0.65,2886.36
218.10,0.65,2887.76
218.20,0.65,2889.23
218.30,0.65,2890.42
218.40,0.65,2891.71
218.50,0.65,2893.00
218.60,0.65,2894.42
218.70,0.65,2895.74
218.80,0.66,2897.06
218.90,0.66,2898.23
219.00,0.66,2899.54
219.10,0.66,2900.94
219.20,0.66,2902.41
219.30,0.66,2903.59
219.40,0.66,2904.94
219.50,0.66,2906.21
219.60,0.66,2907.58
219.70,0.66,2908.91
219.80,0.66,2910.18
219.90,0.66,2911.32
