Material,Steel,
Geometry,Rectangular,
Width,3.502,mm
Thickness,2.49,mm
Length,50.8,mm
,,
Time,Extension,Load
(s),(mm),(N)
1092.20,18.49439,3496.02
1092.30,18.49652,3499.45
1092.40,18.49823,3499.85
1092.50,18.49977,3498.12
1092.60,18.50139,3497.12
1092.70,18.50301,3496.63
1092.80,18.5048,3497.31
1092.90,18.50642,3497.31
1093.00,18.50805,3496.69
1093.10,18.50967,3496.47
1093.20,18.51155,3497.79
1093.30,18.51343,3499.26
1093.40,18.51505,3498.3
1093.50,18.51658,3497.05
1093.60,18.51821,3496.47
1093.70,18.52017,3498.42
1093.80,18.52188,3499.21
1093.90,18.52333,3496.75
1094.00,18.52478,3495.17
1094.10,18.52658,3495.57
1094.20,18.52863,3498.96
1094.30,18.53041,3500.09
1094.40,18.53204,3498.27
1094.50,18.53358,3497.07
1094.60,18.5352,3496.44
1094.70,18.53699,3497.13
1094.80,18.5387,3497.65
1094.90,18.54024,3496.85
1095.00,18.54186,3496.03
1095.10,18.54365,3496.94
1095.20,18.54561,3498.96
1095.30,18.54724,3498.66
1095.40,18.54877,3497.06
1095.50,18.5504,3496.52
1095.60,18.55227,3497.2
1095.70,18.55407,3498.99
1095.80,18.5556,3496.99
1095.90,18.55706,3495.31
1096.00,18.55868,3494.71
1096.10,18.56073,3497.82
1096.20,18.5626,3499.72
1096.30,18.56423,3497.92
1096.40,18.56577,3496.56
1096.50,18.56739,3496.05
1096.60,18.5691,3495.81
1096.70,18.5708,3497.14
1096.80,18.57242,3496.68
1096.90,18.57405,3496.02
1097.00,18.57584,3496.42
1097.10,18.57772,3498.52
1097.20,18.57943,3498.52
1097.30,18.58096,3496.82
1097.40,18.58258,3496.23
1097.50,18.58438,3496.5
1097.60,18.58625,3498.32
1097.70,18.58779,3497.3
1097.80,18.58924,3495.71
1097.90,18.59087,3494.52
1098.00,18.59283,3497.1
1098.10,18.59479,3499.5
1098.20,18.59641,3498.25
1098.30,18.59787,3496.27
1098.40,18.59949,3495.36
1098.50,18.60128,3496.22
1098.60,18.60308,3497.34
1098.70,18.6047,3496.91
1098.80,18.60615,3495.3
1098.90,18.60803,3496.21
1099.00,18.60999,3498.45
1099.10,18.61161,3498.31
1099.20,18.61324,3496.73
1099.30,18.61486,3496.36
1099.40,18.61665,3496.82
1099.50,18.61836,3497.55
1099.60,18.61998,3496.55
1099.70,18.62152,3495.35
1099.80,18.62297,3494.02
1099.90,18.62493,3495.97
1100.00,18.6269,3498.8
1100.10,18.6286,3498.44
1100.20,18.63014,3496.53
1100.30,18.63168,3495.2
1100.40,18.63338,3495.79
1100.50,18.63526,3497.11
1100.60,18.63689,3496.83
1100.70,18.63842,3495.71
1100.80,18.64013,3495.8
1100.90,18.64192,3496.82
1101.00,18.6438,3498.1
1101.10,18.64534,3496.67
1101.20,18.64696,3495.66
1101.30,18.64867,3495.85
1101.40,18.65055,3497.38
1101.50,18.65225,3497.72
1101.60,18.65371,3495.96
1101.70,18.65516,3494.39
1101.80,18.65704,3495.03
1101.90,18.65908,3498.61
1102.00,18.66079,3498.81
1102.10,18.66233,3496.57
1102.20,18.66386,3495.5
1102.30,18.66557,3495.22
1102.40,18.66737,3496.41
1102.50,18.66908,3496.9
1102.60,18.67061,3495.78
1102.70,18.67223,3495.17
1102.80,18.67411,3496.39
1102.90,18.67599,3498.17
1103.00,18.67752,3496.73
1103.10,18.67915,3495.53
1103.20,18.68085,3495.46
1103.30,18.68265,3496.56
1103.40,18.68444,3497.55
1103.50,18.68598,3495.8
1103.60,18.68735,3494.02
1103.70,18.68914,3494.22
1103.80,18.69119,3497.43
1103.90,18.69298,3498.37
1104.00,18.69452,3496.71
1104.10,18.69605,3494.99
1104.20,18.69776,3495.09
1104.30,18.69955,3496.04
1104.40,18.70126,3496.67
1104.50,18.7028,3495.58
1104.60,18.70442,3494.83
1104.70,18.7063,3496.13
1104.80,18.70818,3497.67
1104.90,18.7098,3496.74
1105.00,18.71134,3495.66
1105.10,18.71304,3495.09
1105.20,18.71484,3496.06
1105.30,18.71663,3496.88
1105.40,18.71817,3495.91
1105.50,18.71962,3494.19
1105.60,18.72124,3493.49
1105.70,18.72329,3496.6
1105.80,18.72517,3498.47
1105.90,18.72679,3497.03
1106.00,18.72824,3495.16
1106.10,18.72995,3494.64
1106.20,18.73166,3495.49
1106.30,18.73345,3496.35
1106.40,18.73507,3495.59
1106.50,18.73652,3493.58
1106.60,18.73849,3495.77
1106.70,18.74037,3497.42
1106.80,18.74199,3496.61
1106.90,18.74361,3495.3
1107.00,18.74523,3494.88
1107.10,18.74703,3495.81
1107.20,18.74873,3495.93
1107.30,18.75035,3495.39
1107.40,18.75181,3493.88
1107.50,18.75334,3492.7
1107.60,18.75539,3495.45
1107.70,18.75736,3497.79
1107.80,18.75898,3496.93
1107.90,18.76051,3495.23
1108.00,18.76205,3494.03
1108.10,18.76384,3495.08
1108.20,18.76564,3495.82
1108.30,18.76726,3495.46
1108.40,18.76871,3493.24
1108.50,18.77059,3495.09
1108.60,18.77247,3496.96
1108.70,18.77417,3496.93
1108.80,18.77571,3495.39
1108.90,18.77733,3494.48
1109.00,18.77913,3494.94
1109.10,18.78101,3496.5
1109.20,18.78254,3495.98
1109.30,18.78408,3494.34
1109.40,18.78562,3493.21
1109.50,18.7875,3494.43
1109.60,18.78937,3496.77
1109.70,18.79108,3496.75
1109.80,18.7927,3495.48
1109.90,18.79424,3493.91
1110.00,18.79603,3494.87
1110.10,18.79783,3495.47
1110.20,18.79945,3495.49
1110.30,18.8009,3493.5
1110.40,18.80269,3494.08
1110.50,18.80466,3496.13
1110.60,18.80636,3496.87
1110.70,18.8079,3494.92
1110.80,18.80952,3494.18
1110.90,18.81123,3494.21
1111.00,18.81311,3495.6
1111.10,18.81473,3495.39
1111.20,18.81627,3494.12
1111.30,18.8178,3492.65
1111.40,18.81951,3493.31
1111.50,18.82156,3496.01
1111.60,18.82335,3497.34
1111.70,18.82489,3495.19
1111.80,18.82643,3494.15
1111.90,18.82805,3493.35
1112.00,18.82993,3494.77
1112.10,18.83164,3495.22
1112.20,18.83309,3493.92
1112.30,18.83479,3493.23
1112.40,18.83676,3495.41
1112.50,18.83855,3496.56
1112.60,18.84017,3495.21
1112.70,18.84171,3494.23
1112.80,18.84342,3493.83
1112.90,18.8453,3495.23
1113.00,18.84692,3495.44
1113.10,18.84854,3494.34
1113.20,18.84999,3492.66
1113.30,18.85162,3492.58
1113.40,18.85375,3495.67
1113.50,18.85554,3497.3
1113.60,18.85708,3495.23
1113.70,18.8587,3493.94
1113.80,18.86024,3493.06
1113.90,18.86212,3494.23
1114.00,18.86382,3495.03
1114.10,18.86528,3493.86
1114.20,18.86698,3492.93
1114.30,18.86886,3494.94
1114.40,18.87074,3496.08
1114.50,18.87236,3495.13
1114.60,18.8739,3493.72
1114.70,18.87552,3493.12
1114.80,18.8774,3491.07
1114.90,18.87919,3489.32
1115.00,18.88073,3488.22
1115.10,18.88218,3488.08
1115.20,18.8838,3488.6
1115.30,18.88577,3491.77
1115.40,18.88773,3495.33
1115.50,18.88935,3494.7
1115.60,18.89089,3493.63
1115.70,18.89251,3493.17
1115.80,18.89422,3493.67
1115.90,18.89593,3494.24
1116.00,18.89755,3494.31
1116.10,18.89908,3492.53
1116.20,18.90096,3494.38
1116.30,18.90293,3496.15
1116.40,18.90455,3495.83
1116.50,18.90609,3494.25
1116.60,18.90771,3493.55
1116.70,18.9095,3493.82
1116.80,18.91138,3495.97
1116.90,18.913,3494.99
1117.00,18.91445,3493.15
1117.10,18.91599,3491.9
1117.20,18.91787,3493.44
1117.30,18.91992,3496.44
1117.40,18.92154,3495.9
1117.50,18.92308,3493.9
1117.60,18.9247,3493.41
1117.70,18.92641,3493.24
1117.80,18.92811,3494.02
1117.90,18.92974,3493.82
1118.00,18.93127,3492.48
1118.10,18.93307,3493.38
1118.20,18.93503,3495.03
1118.30,18.93674,3495.47
1118.40,18.93827,3493.73
1118.50,18.93973,3492
1118.60,18.94169,3493.5
1118.70,18.94357,3495.57
1118.80,18.94519,3494.6
1118.90,18.94664,3492.77
1119.00,18.94809,3490.96
1119.10,18.94997,3492.75
1119.20,18.95202,3495.8
1119.30,18.95373,3495.95
1119.40,18.95527,3493.79
1119.50,18.95689,3493.2
1119.60,18.95851,3492.61
1119.70,18.9603,3493.38
1119.80,18.96201,3493.69
1119.90,18.96338,3492.02
1120.00,18.96526,3492.16
1120.10,18.96713,3494.62
1120.20,18.96893,3495.09
1120.30,18.97046,3493.74
1120.40,18.97209,3492.55
1120.50,18.97379,3492.23
1120.60,18.97576,3494.7
1120.70,18.97738,3494.72
1120.80,18.97891,3492.83
1120.90,18.98037,3491.21
1121.00,18.98207,3491.38
1121.10,18.98412,3494.33
1121.20,18.986,3495.75
1121.30,18.98746,3493.92
1121.40,18.98907,3492.52
1121.50,18.9907,3492.5
1121.60,18.9924,3492.89
1121.70,18.99411,3492.53
1121.80,18.99574,3492.81
1121.90,18.99736,3491.58
1122.00,18.99923,3493.73
1122.10,19.00112,3494.93
1122.20,19.00274,3493.76
1122.30,19.00427,3492.82
1122.40,19.00589,3491.9
1122.50,19.00777,3493.06
1122.60,19.00957,3494.9
1122.70,19.0111,3492.82
1122.80,19.01256,3491.19
1122.90,19.01418,3490.61
1123.00,19.01623,3493.76
1123.10,19.0181,3495.63
1123.20,19.01964,3493.92
1123.30,19.02126,3492.39
1123.40,19.02289,3491.92
1123.50,19.02459,3492.37
1123.60,19.0263,3492.71
1123.70,19.02784,3492.18
1123.80,19.02955,3491.9
1123.90,19.03142,3492.9
1124.00,19.0333,3494.54
1124.10,19.03493,3494.07
1124.20,19.03646,3492.36
1124.30,19.038,3491.35
1124.40,19.03996,3493.19
1124.50,19.04184,3494.54
1124.60,19.04329,3493.24
1124.70,19.04474,3491.21
1124.80,19.04628,3490
1124.90,19.04841,3492.91
1125.00,19.05038,3495.3
1125.10,19.05191,3493.92
1125.20,19.05345,3492.06
1125.30,19.05507,3491.6
1125.40,19.05669,3491.65
1125.50,19.05849,3492.18
1125.60,19.06011,3492.11
1125.70,19.06173,3491.66
1125.80,19.06353,3492.14
1125.90,19.0654,3493.53
1126.00,19.06711,3493.86
1126.10,19.06865,3492.21
1126.20,19.07019,3490.87
1126.30,19.07207,3491.81
1126.40,19.07394,3493.87
1126.50,19.07557,3493.25
1126.60,19.07702,3491.21
1126.70,19.07847,3489.36
1126.80,19.08043,3491.63
1126.90,19.08248,3494.72
1127.00,19.0841,3494.11
1127.10,19.08564,3492.17
1127.20,19.08726,3491.31
1127.30,19.08888,3491.05
1127.40,19.09068,3492.12
1127.50,19.0923,3491.33
1127.60,19.09392,3491.08
1127.70,19.09563,3491.75
1127.80,19.09751,3492.26
1127.90,19.0993,3494.75
1128.00,19.10084,3491.82
1128.10,19.10238,3490.92
1128.20,19.10417,3491.75
1128.30,19.10613,3492.88
1128.40,19.10775,3493.64
1128.50,19.10929,3490.81
1128.60,19.11065,3489.4
1128.70,19.11254,3490.88
1128.80,19.11467,3493.56
1128.90,19.11629,3494.6
1129.00,19.11783,3491.37
1129.10,19.11945,3491.4
1129.20,19.12107,3490.65
1129.30,19.12287,3491.42
1129.40,19.12457,3492.14
1129.50,19.12611,3491.07
1129.60,19.12782,3491.1
1129.70,19.12961,3491.85
1129.80,19.1314,3492.49
1129.90,19.13302,3492.22
1130.00,19.13448,3490.37
1130.10,19.13635,3491.1
1130.20,19.13832,3492.9
1130.30,19.13994,3493.03
1130.40,19.14148,3491.36
1130.50,19.14284,3489.23
1130.60,19.14464,3489.95
1130.70,19.14668,3492.93
1130.80,19.14856,3494.2
1130.90,19.15001,3492.17
1131.00,19.15164,3491.03
1131.10,19.15326,3490.57
1131.20,19.15505,3491.16
1131.30,19.15676,3492.01
1131.40,19.1583,3491.14
1131.50,19.15992,3490.07
1131.60,19.1618,3491.51
1131.70,19.16368,3492.78
1131.80,19.1653,3492.06
1131.90,19.16683,3490.73
1132.00,19.16837,3489.89
1132.10,19.17034,3491.78
1132.20,19.17213,3492.86
1132.30,19.17367,3491.12
1132.40,19.17512,3489.36
1132.50,19.17674,3488.83
1132.60,19.17879,3491.85
1132.70,19.18067,3493.5
1132.80,19.1822,3492.14
1132.90,19.18383,3490.73
1133.00,19.18545,3490.33
1133.10,19.18715,3490.39
1133.20,19.18886,3491.04
1133.30,19.19049,3490.51
1133.40,19.19211,3489.88
1133.50,19.1939,3490.56
1133.60,19.19578,3492.14
1133.70,19.19749,3492.22
1133.80,19.19902,3490.81
1133.90,19.20056,3489.69
1134.00,19.20244,3490.91
1134.10,19.20432,3492.65
1134.20,19.20585,3491.08
1134.30,19.2073,3489.04
1134.40,19.20893,3488.25
1134.50,19.21089,3491.05
1134.60,19.21285,3493.24
1134.70,19.21448,3492.29
1134.80,19.21601,3490.64
1134.90,19.21764,3489.94
1135.00,19.21934,3489.9
1135.10,19.22114,3490.8
1135.20,19.22276,3490.35
1135.30,19.22429,3489.36
1135.40,19.226,3489.69
1135.50,19.22788,3491.57
1135.60,19.22968,3492.12
1135.70,19.23121,3490.72
1135.80,19.23283,3489.84
1135.90,19.23462,3489.94
1136.00,19.23651,3491.98
1136.10,19.23804,3490.89
1136.20,19.23958,3489.24
1136.30,19.24103,3487.82
1136.40,19.24299,3489.81
1136.50,19.24504,3492.74
1136.60,19.24666,3492.07
1136.70,19.2482,3490.15
1136.80,19.24982,3489.57
1136.90,19.25145,3489.16
1137.00,19.25324,3489.92
1137.10,19.25495,3490.26
1137.20,19.25648,3489.04
1137.30,19.25819,3489.39
1137.40,19.26007,3490.75
1137.50,19.26186,3491.98
1137.60,19.2634,3490.52
1137.70,19.26502,3489.43
1137.80,19.26673,3489.48
1137.90,19.26861,3490.56
1138.00,19.27023,3491.1
1138.10,19.27177,3489.23
1138.20,19.27322,3487.7
1138.30,19.27509,3488.86
1138.40,19.27714,3491.97
1138.50,19.27885,3492.04
1138.60,19.28039,3490.23
1138.70,19.28193,3488.28
1138.80,19.28364,3489.01
1138.90,19.28543,3490.06
1139.00,19.28713,3490.5
1139.10,19.28859,3488.73
1139.20,19.29038,3488.56
1139.30,19.29226,3490.59
1139.40,19.29405,3491.41
1139.50,19.29567,3490.31
1139.60,19.29729,3489.34
1139.70,19.299,3489.44
1139.80,19.30079,3490.29
1139.90,19.30242,3490.14
1140.00,19.30396,3488.8
1140.10,19.30541,3487.32
1140.20,19.3072,3487.68
1140.30,19.30925,3490.9
1140.40,19.31113,3491.95
1140.50,19.31258,3490.15
1140.60,19.31412,3488.33
1140.70,19.31582,3488.3
1140.80,19.31762,3489.26
1140.90,19.31932,3489.87
1141.00,19.32086,3489.01
1141.10,19.32248,3488.38
1141.20,19.32436,3489.45
1141.30,19.32624,3490.67
1141.40,19.32786,3490.38
1141.50,19.3294,3488.74
1141.60,19.33102,3488.12
1141.70,19.3329,3489.72
1141.80,19.33469,3490.78
1141.90,19.33623,3489.33
1142.00,19.33768,3487.67
1142.10,19.3393,3486.97
1142.20,19.34144,3490.25
1142.30,19.34323,3491.88
1142.40,19.34477,3490.16
1142.50,19.34639,3488.67
1142.60,19.34793,3487.79
1142.70,19.34972,3488.8
1142.80,19.35151,3489.65
1142.90,19.35313,3489.03
1143.00,19.35467,3487.9
1143.10,19.35646,3488.42
1143.20,19.35843,3490.48
1143.30,19.36005,3490.15
1143.40,19.36159,3488.69
1143.50,19.36321,3487.81
1143.60,19.365,3488.65
1143.70,19.36688,3490.09
1143.80,19.36842,3489.12
1143.90,19.36987,3487.26
1144.00,19.3714,3486.19
1144.10,19.37346,3488.98
1144.20,19.37542,3491.14
1144.30,19.37704,3489.95
1144.40,19.37849,3488.18
1144.50,19.38011,3487.22
1144.60,19.38191,3488.34
1144.70,19.3837,3488.93
1144.80,19.38532,3488.7
1144.90,19.38686,3487.42
1145.00,19.38865,3487.78
1145.10,19.39053,3489.81
1145.20,19.39224,3489.77
1145.30,19.39377,3488.32
1145.40,19.3954,3487.44
1145.50,19.39719,3488.06
1145.60,19.39898,3489.04
1145.70,19.40069,3489.08
1145.80,19.40214,3487.41
1145.90,19.40359,3485.5
1146.00,19.40556,3487.87
1146.10,19.40752,3490.48
1146.20,19.40923,3490.02
1146.30,19.41076,3488.3
1146.40,19.4123,3486.66
1146.50,19.41409,3487.69
1146.60,19.41589,3488.32
1146.70,19.41751,3488.51
1146.80,19.41896,3486.63
1146.90,19.42084,3487.11
1147.00,19.42272,3489.35
1147.10,19.42443,3489.36
1147.20,19.42596,3487.86
1147.30,19.42758,3487.32
1147.40,19.42938,3487.5
1147.50,19.43117,3488.63
1147.60,19.43279,3487.84
1147.70,19.43433,3487.13
1147.80,19.43578,3484.7
1147.90,19.43766,3486.54
1148.00,19.43971,3489.53
1148.10,19.44142,3489.81
1148.20,19.44295,3488.21
1148.30,19.44449,3486.39
1148.40,19.4462,3487.05
1148.50,19.44808,3487.81
1148.60,19.4497,3488.16
1148.70,19.45115,3486.42
1148.80,19.45294,3486.28
1148.90,19.45482,3488.64
1149.00,19.45661,3489.13
1149.10,19.45815,3487.95
1149.20,19.45977,3486.76
1149.30,19.46148,3486.72
1149.40,19.46336,3488.17
1149.50,19.46507,3488.66
1149.60,19.4666,3487.38
1149.70,19.46805,3485.37
1149.80,19.46976,3486
1149.90,19.47181,3488.66
1150.00,19.47352,3489.06
1150.10,19.47514,3488.26
1150.20,19.47668,3486.46
1150.30,19.47838,3486.52
1150.40,19.48018,3487.57
1150.50,19.48189,3487.61
1150.60,19.48342,3486.69
1150.70,19.48504,3485.48
1150.80,19.48701,3487.98
1150.90,19.4888,3488.47
1151.00,19.49042,3488.35
1151.10,19.49196,3486.55
1151.20,19.49358,3486.14
1151.30,19.49546,3487.44
1151.40,19.49725,3487.63
1151.50,19.49879,3487.07
1151.60,19.50024,3484.8
1151.70,19.50187,3485.02
1151.80,19.50383,3486.92
1151.90,19.50579,3489.23
1152.00,19.50742,3488.36
1152.10,19.50895,3486.03
1152.20,19.51049,3485.97
1152.30,19.51228,3485.72
1152.40,19.51407,3487.47
1152.50,19.5157,3486.65
1152.60,19.51715,3484.62
1152.70,19.51903,3487.04
1152.80,19.52099,3487.88
1152.90,19.52261,3488.06
1153.00,19.52415,3486.4
1153.10,19.52577,3485.53
1153.20,19.52765,3486.95
1153.30,19.52936,3487.37
1153.40,19.53098,3486.87
1153.50,19.53243,3485.09
1153.60,19.53397,3484.08
1153.70,19.53602,3486.53
1153.80,19.53798,3488.82
1153.90,19.5396,3488.15
1154.00,19.54114,3485.96
1154.10,19.54268,3485.35
1154.20,19.54447,3485.4
1154.30,19.54626,3486.76
1154.40,19.5478,3486.66
1154.50,19.54933,3484.28
1154.60,19.55121,3486.17
1154.70,19.55309,3487.53
1154.80,19.5548,3487.57
1154.90,19.55634,3485.97
1155.00,19.55796,3485.1
1155.10,19.55975,3485.63
1155.20,19.56163,3487.26
1155.30,19.56317,3486.24
1155.40,19.5647,3484.89
1155.50,19.56624,3483.55
1155.60,19.56803,3484.58
1155.70,19.57008,3487.83
1155.80,19.57179,3487.88
1155.90,19.57333,3485.85
1156.00,19.57495,3485.21
1156.10,19.57666,3485.07
1156.20,19.57836,3485.48
1156.30,19.58007,3485.77
1156.40,19.58152,3484.33
1156.50,19.58332,3484.47
1156.60,19.58519,3486.57
1156.70,19.58699,3487.32
1156.80,19.58852,3485.85
1156.90,19.59015,3484.84
1157.00,19.59185,3484.55
1157.10,19.59373,3486.47
1157.20,19.59544,3486.96
1157.30,19.59698,3485.05
1157.40,19.59843,3483.37
1157.50,19.60014,3483.59
1157.60,19.60218,3486.8
1157.70,19.60398,3487.69
1157.80,19.60551,3485.64
1157.90,19.60714,3484.93
1158.00,19.60876,3484.36
1158.10,19.61055,3485.01
1158.20,19.61226,3485.31
1158.30,19.61379,3484.46
1158.40,19.61542,3483.72
1158.50,19.6173,3485.76
1158.60,19.61917,3487.01
1158.70,19.62071,3485.72
1158.80,19.62225,3483.84
1158.90,19.62396,3484
1159.00,19.62592,3486.12
1159.10,19.62763,3486.76
1159.20,19.62916,3484.5
1159.30,19.63053,3482.75
1159.40,19.63224,3482.71
1159.50,19.63429,3485.82
1159.60,19.63625,3487.6
1159.70,19.6377,3485.69
1159.80,19.63932,3484.49
1159.90,19.64095,3483.96
1160.00,19.64265,3484.33
1160.10,19.64445,3484.9
1160.20,19.6459,3484.2
1160.30,19.64752,3482.58
1160.40,19.64949,3485.24
1160.50,19.65137,3486.58
1160.60,19.65298,3485.83
1160.70,19.65452,3484.14
1160.80,19.65615,3483.31
1160.90,19.65802,3484.75
1161.00,19.6599,3486.6
1161.10,19.66135,3484.5
1161.20,19.66281,3482.86
1161.30,19.66443,3482.02
1161.40,19.66639,3484.05
1161.50,19.66835,3486.82
1161.60,19.66998,3485.82
1161.70,19.67151,3483.91
1161.80,19.67314,3483.52
1161.90,19.67484,3483.37
1162.00,19.67647,3483.71
1162.10,19.67817,3483.6
1162.20,19.67971,3483.02
1162.30,19.68159,3483.61
1162.40,19.68347,3485.5
1162.50,19.68517,3485.55
1162.60,19.68671,3483.93
1162.70,19.68833,3483.09
1162.80,19.69004,3483.17
1162.90,19.69201,3485.17
1163.00,19.69363,3484.51
1163.10,19.69508,3482.53
1163.20,19.69653,3480.97
1163.30,19.69849,3483.27
1163.40,19.70054,3486.23
1163.50,19.70216,3485.75
1163.60,19.7037,3483.53
1163.70,19.70532,3482.95
1163.80,19.70695,3482.62
1163.90,19.70874,3483.39
1164.00,19.71036,3482.93
1164.10,19.71198,3482.67
1164.20,19.71369,3482.97
1164.30,19.71557,3484.59
1164.40,19.71736,3485.16
1164.50,19.7189,3483.7
1164.60,19.72044,3482.28
1164.70,19.72223,3483.03
1164.80,19.72419,3484.91
1164.90,19.72581,3484.75
1165.00,19.72727,3482.39
1165.10,19.72872,3480.74
1165.20,19.7306,3479.44
1165.30,19.73273,3477.73
1165.40,19.73435,3477.59
1165.50,19.73589,3477.26
1165.60,19.73751,3478.19
1165.70,19.73913,3479.02
1165.80,19.74084,3480.81
1165.90,19.74255,3481.55
1166.00,19.74417,3481.75
1166.10,19.74588,3482.06
1166.20,19.74776,3483.79
1166.30,19.74955,3484.83
1166.40,19.75109,3483.64
1166.50,19.75262,3482.21
1166.60,19.75433,3481.81
1166.70,19.75629,3484.03
1166.80,19.758,3484.77
1166.90,19.75954,3482.73
1167.00,19.76091,3480.77
1167.10,19.7627,3481.21
1167.20,19.76483,3484.76
1167.30,19.76662,3485.57
1167.40,19.76808,3483.24
1167.50,19.7697,3482.07
1167.60,19.77132,3481.64
1167.70,19.77303,3482.05
1167.80,19.77465,3482.03
1167.90,19.77636,3481.97
1168.00,19.77798,3481.86
1168.10,19.77986,3483.08
1168.20,19.78174,3484.47
1168.30,19.78336,3483.36
1168.40,19.7849,3481.81
1168.50,19.78652,3481.05
1168.60,19.78848,3483.31
1168.70,19.79028,3484.28
1168.80,19.79173,3482.28
1168.90,19.79309,3480.33
1169.00,19.7948,3479.8
1169.10,19.79694,3483.3
1169.20,19.79881,3484.98
1169.30,19.80027,3483.01
1169.40,19.80189,3481.41
1169.50,19.80351,3481
1169.60,19.80522,3481.35
1169.70,19.80701,3482.39
1169.80,19.80863,3482.1
1169.90,19.81026,3481.05
1170.00,19.81196,3481.34
1170.10,19.81384,3482.66
1170.20,19.81546,3482.29
1170.30,19.817,3481.14
1170.40,19.81862,3479.95
1170.50,19.82059,3482.32
1170.60,19.82238,3483.56
1170.70,19.82392,3481.73
1170.80,19.82537,3480.05
1170.90,19.82699,3478.86
1171.00,19.82895,3481.6
1171.10,19.83092,3484.15
1171.20,19.83254,3482.78
1171.30,19.83408,3480.99
1171.40,19.83561,3480.34
1171.50,19.83741,3480.54
1171.60,19.8392,3481.95
1171.70,19.84082,3481.27
1171.80,19.84236,3480.19
1171.90,19.84415,3480.38
1172.00,19.84603,3482.5
1172.10,19.84774,3482.46
1172.20,19.84927,3481.13
1172.30,19.85081,3479.99
1172.40,19.85269,3480.79
1172.50,19.85457,3482.92
1172.60,19.8561,3481.69
1172.70,19.85764,3479.7
1172.80,19.85909,3478.39
1172.90,19.86106,3480.26
1173.00,19.8631,3483.2
1173.10,19.86473,3482.57
1173.20,19.86626,3480.67
1173.30,19.86789,3479.98
1173.40,19.86951,3479.81
1173.50,19.8713,3480.34
1173.60,19.87292,3480.39
1173.70,19.87455,3479.6
1173.80,19.87617,3479.38
1173.90,19.87813,3481.17
1174.00,19.87993,3482.04
1174.10,19.88146,3480.72
1174.20,19.883,3479.46
1174.30,19.88479,3479.66
1174.40,19.88675,3481.77
1174.50,19.88838,3481.38
1174.60,19.88983,3479.11
1174.70,19.89128,3477.82
1174.80,19.89316,3479.08
1174.90,19.89521,3482.1
1175.00,19.89692,3482.23
1175.10,19.89845,3480.54
1175.20,19.90007,3479.31
1175.30,19.9017,3479.15
1175.40,19.90349,3480.06
1175.50,19.9052,3480.19
1175.60,19.90673,3479.17
1175.70,19.90836,3478.93
1175.80,19.91023,3479.97
1175.90,19.91211,3481.79
1176.00,19.91373,3480.64
1176.10,19.91527,3479.43
1176.20,19.91698,3478.94
1176.30,19.91886,3480.61
1176.40,19.92056,3480.97
1176.50,19.9221,3479.16
1176.60,19.92347,3477.45
1176.70,19.92526,3477.99
1176.80,19.9274,3481.14
1176.90,19.9291,3481.94
1177.00,19.93064,3479.9
1177.10,19.93226,3478.85
1177.20,19.93388,3478.32
1177.30,19.93559,3478.47
1177.40,19.9373,3479.44
1177.50,19.93892,3478.63
1177.60,19.94054,3478.13
1177.70,19.94234,3479.17
1177.80,19.9443,3480.8
1177.90,19.94592,3480.19
1178.00,19.94746,3478.9
1178.10,19.94908,3478.37
1178.20,19.95096,3479.08
1178.30,19.95275,3480.45
1178.40,19.95429,3478.98
1178.50,19.95574,3477.15
1178.60,19.95736,3477.07
1178.70,19.95941,3479.89
1178.80,19.96129,3481.61
1178.90,19.96291,3479.82
1179.00,19.96437,3477.82
1179.10,19.96599,3477.63
1179.20,19.96787,3478.71
1179.30,19.96957,3479.59
1179.40,19.97111,3478.43
1179.50,19.97265,3477.12
1179.60,19.97461,3478.79
1179.70,19.97649,3480.3
1179.80,19.97811,3479.66
1179.90,19.97973,3478.34
1180.00,19.98135,3478.04
1180.10,19.98315,3478.52
1180.20,19.98494,3479.42
1180.30,19.98648,3478.01
1180.40,19.98793,3476.71
1180.50,19.98947,3475.85
1180.60,19.99152,3478.63
1180.70,19.99348,3480.95
1180.80,19.9951,3479.69
1180.90,19.99655,3477.6
1181.00,19.99818,3476.55
1181.10,19.99997,3477.77
1181.20,20.00167,3478.32
1181.30,20.00338,3477.95
1181.40,20.00492,3476.79
1181.50,20.00671,3477.75
1181.60,20.00851,3478.49
1181.70,20.0103,3479.3
1181.80,20.01184,3477.77
1181.90,20.01337,3476.58
1182.00,20.01525,3477.38
1182.10,20.01713,3478.98
1182.20,20.01875,3478.28
1182.30,20.0202,3476.45
1182.40,20.02165,3474.96
1182.50,20.02362,3476.96
1182.60,20.02567,3480.01
1182.70,20.02729,3479
1182.80,20.02883,3477.31
1182.90,20.03036,3476.05
1183.00,20.03216,3476.61
1183.10,20.03395,3477.72
1183.20,20.03557,3477.62
1183.30,20.03711,3476.31
1183.40,20.03881,3476.26
1183.50,20.0407,3477.73
1183.60,20.04249,3478.59
1183.70,20.04403,3477.07
1183.80,20.04564,3476.08
1183.90,20.04735,3476.32
1184.00,20.04923,3477.92
1184.10,20.05094,3477.6
1184.20,20.05239,3476.06
1184.30,20.05384,3474.12
1184.40,20.05572,3475.77
1184.50,20.05777,3478.6
1184.60,20.05948,3478.74
1184.70,20.06101,3476.7
1184.80,20.06255,3475.29
1184.90,20.06426,3475.92
1185.00,20.06605,3476.64
