Specimen choice input : Material,Steel,
111.46,8.52,5884.88
111.46,8.53,5932.99
111.46,8.53,5983.24
111.46,8.54,6035.5
111.46,8.54,6089.63
111.47,8.54,6145.46
111.47,8.55,6202.85
111.47,8.55,6261.59
111.47,8.55,6321.5
111.47,8.55,6382.39
111.47,8.55,6444.02
111.47,8.55,6506.18
111.47,8.56,6568.63
111.47,8.56,6631.14
111.47,8.56,6693.5
111.48,8.56,6755.47
111.48,8.56,6816.86
111.48,8.56,6877.45
111.48,8.55,6937.05
111.48,8.55,6995.48
111.48,8.55,7052.59
111.48,8.55,7108.22
111.48,8.55,7162.25
111.48,8.54,7214.53
111.48,8.54,7264.94
111.49,8.54,7313.33
111.49,8.54,7359.58
111.49,8.53,7403.57
111.49,8.53,7445.2
111.49,8.52,7484.37
111.49,8.52,7520.96
111.49,8.51,7554.88
111.49,8.51,7586.03
111.49,8.5,7614.32
111.49,8.5,7639.68
111.5,8.49,7681.28
111.5,8.47,7710.29
111.51,8.41,7674.64
111.51,8.4,7628.8
111.51,8.4,7600.92
111.51,8.39,7569.88
111.51,8.39,7535.8
111.51,8.38,7498.82
111.51,8.38,7459.08
111.52,8.38,7416.72
111.52,8.37,7371.93
111.52,8.37,7324.87
111.52,8.37,7275.73
111.52,8.36,7224.69
111.52,8.36,7171.93
111.52,8.36,7117.63
111.52,8.36,7061.99
111.52,8.35,7005.2
111.52,8.35,6947.44
111.53,8.35,6888.9
111.53,8.35,6829.76
111.53,8.35,6770.21
111.53,8.35,6710.41
111.53,8.35,6650.55
111.53,8.35,6590.79
111.53,8.35,6531.3
111.53,8.35,6472.23
111.53,8.35,6413.75
111.53,8.35,6356
111.54,8.35,6299.13
111.54,8.35,6243.27
111.54,8.35,6188.54
111.54,8.35,6135.06
111.54,8.35,6082.94
111.54,8.35,6032.3
111.54,8.35,5983.23
111.54,8.36,5935.84
111.54,8.36,5890.23
111.54,8.36,5846.48
111.55,8.36,5804.68
111.55,8.37,5764.89
111.55,8.37,5727.2
111.55,8.37,5691.67
111.55,8.37,5658.36
111.55,8.38,5627.34
111.55,8.38,5598.65
111.55,8.38,5572.33
111.55,8.39,5526.97
111.56,8.4,5491.52
111.56,8.41,5466.2
111.57,8.46,5494.51
111.57,8.47,5531.1
111.57,8.49,5577.79
111.57,8.49,5604.89
111.57,8.5,5634.45
111.58,8.51,5666.46
111.58,8.51,5700.9
111.58,8.52,5737.74
111.58,8.53,5776.95
111.58,8.53,5818.52
111.58,8.54,5862.39
111.58,8.54,5908.54
111.58,8.55,5956.88
111.58,8.55,6007.32
111.58,8.55,6059.73
111.59,8.56,6113.95
111.59,8.56,6169.84
111.59,8.56,6227.2
111.59,8.57,6285.88
111.59,8.57,6345.66
111.59,8.57,6406.34
111.59,8.57,6467.71
111.59,8.57,6529.53
111.59,8.57,6591.57
111.59,8.57,6653.62
111.6,8.57,6715.45
111.6,8.57,6776.85
111.6,8.57,6837.61
111.6,8.57,6897.52
111.6,8.57,6956.41
111.6,8.57,7014.11
111.6,8.57,7070.47
111.6,8.56,7125.33
111.6,8.56,7178.56
111.6,8.56,7230.02
111.61,8.56,7279.58
111.61,8.55,7327.09
111.61,8.55,7372.43
111.61,8.55,7415.5
111.61,8.54,7456.19
111.61,8.54,7494.38
111.61,8.53,7529.99
111.61,8.53,7562.9
111.61,8.52,7593.03
111.61,8.52,7620.29
111.62,8.51,7665.88
111.62,8.5,7699.1
111.62,8.48,7724.67
111.63,8.44,7699.57
111.63,8.43,7665.23
111.63,8.42,7617.24
111.63,8.41,7588.34
111.63,8.41,7556.31
111.63,8.4,7521.29
111.63,8.4,7483.4
111.64,8.4,7442.8
111.64,8.39,7399.64
111.64,8.39,7354.1
111.64,8.39,7306.36
111.64,8.38,7256.6
111.64,8.38,7204.99
111.64,8.38,7151.72
111.64,8.37,7096.97
111.64,8.37,7040.94
111.64,8.37,6983.81
111.65,8.37,6925.77
111.65,8.37,6867
111.65,8.36,6807.68
111.65,8.36,6747.99
111.65,8.36,6688.11
111.65,8.36,6628.2
111.65,8.36,6568.45
111.65,8.36,6509.01
111.65,8.36,6450.05
111.65,8.36,6391.71
111.66,8.36,6334.15
111.66,8.36,6277.49
111.66,8.36,6221.89
111.66,8.37,6167.46
111.66,8.37,6114.31
111.66,8.37,6062.56
111.66,8.37,6012.31
111.66,8.37,5963.68
111.66,8.37,5916.76
111.66,8.38,5871.64
111.67,8.38,5828.43
111.67,8.38,5787.18
111.67,8.38,5747.99
111.67,8.39,5710.92
111.67,8.39,5676.04
111.67,8.39,5643.41
111.67,8.39,5613.09
111.67,8.4,5585.12
111.67,8.4,5559.55
111.68,8.41,5515.74
111.68,8.42,5481.93
111.68,8.43,5450.39
111.69,8.47,5480.51
111.69,8.49,5513.92
111.69,8.5,5557.5
111.69,8.5,5583.06
111.69,8.51,5611.12
111.7,8.52,5641.64
111.7,8.53,5674.61
111.7,8.53,5710
111.7,8.54,5747.79
111.7,8.54,5787.96
111.7,8.55,5830.46
111.7,8.55,5875.26
111.7,8.56,5922.32
111.7,8.56,5971.55
111.7,8.57,6022.84
111.71,8.57,6076.06
111.71,8.58,6131.05
111.71,8.58,6187.64
111.71,8.58,6245.66
111.71,8.58,6304.91
111.71,8.59,6365.21
111.71,8.59,6426.33
111.71,8.59,6488.06
111.71,8.59,6550.15
111.71,8.59,6612.4
111.72,8.59,6674.57
111.72,8.59,6736.45
111.72,8.59,6797.83
111.72,8.59,6858.49
111.72,8.59,6918.25
111.72,8.59,6976.91
111.72,8.58,7034.32
111.72,8.58,7090.31
111.72,8.58,7144.76
111.72,8.58,7197.51
111.73,8.58,7248.44
111.73,8.57,7297.39
111.73,8.57,7344.24
111.73,8.57,7388.87
111.73,8.56,7431.17
111.73,8.56,7471.03
111.73,8.55,7508.34
111.73,8.55,7543.02
111.73,8.54,7574.95
111.73,8.54,7604.05
111.74,8.53,7630.24
111.74,8.52,7673.56
111.74,8.51,7704.37
111.75,8.45,7677.16
111.75,8.44,7633.13
111.75,8.43,7606.12
111.75,8.43,7575.91
111.75,8.42,7542.65
111.75,8.42,7506.44
111.76,8.42,7467.44
111.76,8.41,7425.8
111.76,8.41,7381.69
111.76,8.4,7335.27
111.76,8.4,7286.74
111.76,8.4,7236.26
111.76,8.4,7184.02
111.76,8.39,7130.2
111.76,8.39,7074.99
111.76,8.39,7018.58
111.77,8.39,6961.16
111.77,8.38,6902.9
111.77,8.38,6844
111.77,8.38,6784.63
111.77,8.38,6724.96
111.77,8.38,6665.18
111.77,8.38,6605.46
111.77,8.38,6545.96
111.77,8.38,6486.85
111.77,8.38,6428.28
111.78,8.38,6370.4
111.78,8.38,6313.35
111.78,8.38,6257.28
111.78,8.38,6202.31
111.78,8.38,6148.56
111.78,8.38,6096.15
111.78,8.39,6045.18
111.78,8.39,5995.75
111.78,8.39,5947.98
111.78,8.39,5901.95
111.79,8.39,5857.77
111.79,8.4,5815.51
111.79,8.4,5775.25
111.79,8.4,5737.07
111.79,8.4,5701.03
111.79,8.41,5667.2
111.79,8.41,5635.64
111.79,8.41,5606.39
111.79,8.42,5579.51
111.8,8.42,5533.03
111.8,8.43,5496.47
111.8,8.44,5470.03
111.81,8.5,5509.33
111.81,8.51,5549.95
111.81,8.52,5600.62
111.82,8.53,5629.69
111.82,8.54,5661.21
111.82,8.55,5695.16
111.82,8.55,5731.51
111.82,8.56,5770.25
111.82,8.56,5811.35
111.82,8.57,5854.77
111.82,8.57,5900.48
111.82,8.58,5948.41
111.82,8.58,5998.47
111.83,8.59,6050.54
111.83,8.59,6104.49
111.83,8.59,6160.13
111.83,8.6,6217.32
111.83,8.6,6275.87
111.83,8.6,6335.58
111.83,8.6,6396.25
111.83,8.61,6457.67
111.83,8.61,6519.61
111.83,8.61,6581.84
111.84,8.61,6644.13
111.84,8.61,6706.27
111.84,8.61,6768.03
111.84,8.61,6829.2
111.84,8.61,6889.58
111.84,8.61,6948.97
111.84,8.6,7007.19
111.84,8.6,7064.08
111.84,8.6,7119.5
111.84,8.6,7173.32
111.85,8.6,7225.39
111.85,8.59,7275.58
111.85,8.59,7323.75
111.85,8.59,7369.78
111.85,8.58,7413.56
111.85,8.58,7454.97
111.85,8.58,7493.92
111.85,8.57,7530.31
111.85,8.57,7564.03
111.85,8.56,7594.99
111.86,8.56,7623.11
111.86,8.55,7648.3
111.86,8.54,7689.61
111.86,8.53,7718.4
111.87,8.47,7682.41
111.87,8.46,7636.63
111.87,8.45,7608.79
111.87,8.45,7577.81
111.87,8.44,7543.81
111.88,8.44,7506.91
111.88,8.43,7467.26
111.88,8.43,7425.01
111.88,8.43,7380.32
111.88,8.42,7333.37
111.88,8.42,7284.34
111.88,8.42,7233.41
111.88,8.41,7180.76
111.88,8.41,7126.57
111.88,8.41,7071.04
111.89,8.41,7014.34
111.89,8.4,6956.68
111.89,8.4,6898.23
111.89,8.4,6839.17
111.89,8.4,6779.69
111.89,8.4,6719.96
111.89,8.4,6660.15
111.89,8.4,6600.44
111.89,8.4,6541
111.89,8.4,6481.97
111.9,8.4,6423.52
111.9,8.4,6365.79
111.9,8.4,6308.93
111.9,8.4,6253.08
111.9,8.4,6198.35
111.9,8.4,6144.88
111.9,8.4,6092.76
111.9,8.4,6042.11
111.9,8.41,5993.04
111.9,8.41,5945.64
111.91,8.41,5900.02
111.91,8.41,5856.26
111.91,8.42,5814.45
111.91,8.42,5774.66
111.91,8.42,5736.97
111.91,8.42,5701.45
111.91,8.43,5668.16
111.91,8.43,5637.15
111.91,8.43,5608.49
111.91,8.44,5582.21
111.92,8.44,5536.97
111.92,8.45,5501.68
111.92,8.46,5476.54
111.93,8.51,5506.07
111.93,8.53,5542.94
111.93,8.54,5589.94
111.94,8.55,5617.19
111.94,8.55,5646.91
111.94,8.56,5679.08
111.94,8.57,5713.67
111.94,8.57,5750.67
111.94,8.58,5790.04
111.94,8.58,5831.76
111.94,8.59,5875.8
111.94,8.59,5922.09
111.94,8.6,5970.58
111.95,8.6,6021.15
111.95,8.61,6073.68
111.95,8.61,6128.01
111.95,8.61,6183.99
111.95,8.62,6241.43
111.95,8.62,6300.17
111.95,8.62,6360
111.95,8.62,6420.71
111.95,8.62,6482.09
111.95,8.62,6543.9
111.96,8.62,6605.92
111.96,8.63,6667.92
111.96,8.63,6729.69
111.96,8.63,6791
111.96,8.62,6851.64
111.96,8.62,6911.42
111.96,8.62,6970.15
111.96,8.62,7027.65
111.96,8.62,7083.79
111.96,8.62,7138.4
111.97,8.61,7191.37
111.97,8.61,7242.54
111.97,8.61,7291.78
111.97,8.61,7338.97
111.97,8.6,7383.97
111.97,8.6,7426.67
111.97,8.59,7466.98
111.97,8.59,7504.78
111.97,8.59,7539.98
111.97,8.58,7572.48
111.98,8.58,7602.18
111.98,8.57,7629
111.98,8.56,7673.7
111.98,8.55,7706
111.98,8.52,7731.53
111.99,8.49,7702.72
111.99,8.48,7667.5
111.99,8.47,7618.69
111.99,8.47,7589.41
111.99,8.46,7557.04
112,8.46,7521.69
112,8.45,7483.51
112,8.45,7442.63
112,8.44,7399.22
112,8.44,7353.44
112,8.44,7305.48
112,8.43,7255.5
112,8.43,7203.7
112,8.43,7150.26
112,8.43,7095.35
112.01,8.42,7039.17
112.01,8.42,6981.91
112.01,8.42,6923.75
112.01,8.42,6864.88
112.01,8.42,6805.47
112.01,8.42,6745.71
112.01,8.42,6685.77
112.01,8.41,6625.83
112.01,8.41,6566.05
112.01,8.41,6506.6
112.02,8.41,6447.63
112.02,8.41,6389.31
112.02,8.41,6331.76
112.02,8.42,6275.15
112.02,8.42,6219.6
112.02,8.42,6165.23
112.02,8.42,6112.15
112.02,8.42,6060.48
112.02,8.42,6010.32
112.02,8.42,5961.78
112.03,8.42,5914.95
112.03,8.43,5869.94
112.03,8.43,5826.83
112.03,8.43,5785.7
112.03,8.43,5746.63
112.03,8.44,5709.68
112.03,8.44,5674.93
112.03,8.44,5642.43
112.03,8.45,5612.24
112.03,8.45,5584.41
112.04,8.45,5558.97
112.04,8.46,5515.44
112.04,8.47,5481.92
112.04,8.48,5450.76
112.05,8.53,5481.66
112.05,8.54,5515.21
112.05,8.55,5558.93
112.06,8.56,5584.55
112.06,8.56,5612.65
112.06,8.57,5643.22
112.06,8.58,5676.22
112.06,8.58,5711.64
112.06,8.59,5749.46
112.06,8.6,5789.63
112.06,8.6,5832.14
112.06,8.61,5876.95
112.06,8.61,5924.01
112.07,8.62,5973.23
112.07,8.62,6024.52
112.07,8.62,6077.74
112.07,8.63,6132.75
112.07,8.63,6189.37
112.07,8.63,6247.42
112.07,8.64,6306.74
112.07,8.64,6367.1
112.07,8.64,6428.3
112.07,8.64,6490.12
112.08,8.64,6552.32
112.08,8.64,6614.67
112.08,8.64,6676.96
112.08,8.64,6738.97
112.08,8.64,6800.47
112.08,8.64,6861.26
112.08,8.64,6921.13
112.08,8.64,6979.92
112.08,8.64,7037.44
112.08,8.64,7093.56
112.09,8.63,7148.12
112.09,8.63,7200.99
112.09,8.63,7252.04
112.09,8.63,7301.12
112.09,8.62,7348.11
112.09,8.62,7392.88
112.09,8.62,7435.32
112.09,8.61,7475.34
112.09,8.61,7512.82
112.09,8.6,7547.68
112.1,8.6,7579.81
112.1,8.59,7609.12
112.1,8.59,7635.52
112.1,8.58,7679.33
112.1,8.56,7710.68
112.11,8.5,7667.01
112.11,8.49,7617.22
112.11,8.48,7587.48
112.12,8.48,7554.67
112.12,8.47,7518.92
112.12,8.47,7480.37
112.12,8.47,7439.15
112.12,8.46,7395.44
112.12,8.46,7349.41
112.12,8.45,7301.23
112.12,8.45,7251.09
112.12,8.45,7199.17
112.12,8.45,7145.64
112.13,8.44,7090.71
112.13,8.44,7034.54
112.13,8.44,6977.33
112.13,8.44,6919.27
112.13,8.44,6860.55
112.13,8.44,6801.33
112.13,8.43,6741.8
112.13,8.43,6682.14
112.13,8.43,6622.51
112.13,8.43,6563.09
112.14,8.43,6504.03
112.14,8.43,6445.5
112.14,8.43,6387.64
112.14,8.43,6330.6
112.14,8.43,6274.51
112.14,8.44,6219.52
112.14,8.44,6165.73
112.14,8.44,6113.27
112.14,8.44,6062.23
112.14,8.44,6012.74
112.15,8.44,5964.9
112.15,8.44,5918.81
112.15,8.45,5874.56
112.15,8.45,5832.24
112.15,8.45,5791.92
112.15,8.45,5753.68
112.15,8.46,5717.59
112.15,8.46,5683.7
112.15,8.46,5652.09
112.15,8.47,5622.79
112.16,8.47,5595.86
112.16,8.48,5549.27
112.16,8.49,5512.58
112.16,8.49,5486
112.17,8.55,5524.28
112.17,8.57,5564.65
112.18,8.58,5615.06
112.18,8.58,5643.99
112.18,8.59,5675.36
112.18,8.6,5709.15
112.18,8.6,5745.35
112.18,8.61,5783.93
112.18,8.62,5824.85
112.18,8.62,5868.1
112.18,8.63,5913.62
112.19,8.63,5961.38
112.19,8.64,6011.26
112.19,8.64,6063.16
112.19,8.64,6116.92
112.19,8.65,6172.39
112.19,8.65,6229.39
112.19,8.65,6287.75
112.19,8.65,6347.27
112.19,8.66,6407.75
112.19,8.66,6468.96
112.2,8.66,6530.68
112.2,8.66,6592.67
112.2,8.66,6654.72
112.2,8.66,6716.6
112.2,8.66,6778.08
112.2,8.66,6838.97
112.2,8.66,6899.04
112.2,8.66,6958.12
112.2,8.66,7016.03
112.2,8.66,7072.61
112.21,8.65,7127.72
112.21,8.65,7181.21
112.21,8.65,7232.95
112.21,8.65,7282.81
112.21,8.64,7330.66
112.21,8.64,7376.36
112.21,8.64,7419.8
112.21,8.63,7460.88
112.21,8.63,7499.5
112.21,8.62,7535.54
112.22,8.62,7568.93
112.22,8.61,7599.55
112.22,8.61,7627.33
112.22,8.6,7674.02
112.22,8.59,7708.44
112.22,8.57,7736.06
112.23,8.53,7700.38
112.23,8.51,7660.91
112.23,8.5,7608.09
112.24,8.5,7576.94
112.24,8.49,7542.78
112.24,8.49,7505.76
112.24,8.49,7466
112.24,8.48,7423.67
112.24,8.48,7378.94
112.24,8.48,7331.98
112.24,8.47,7282.97
112.24,8.47,7232.08
112.24,8.47,7179.52
112.25,8.46,7125.45
112.25,8.46,7070.06
112.25,8.46,7013.54
112.25,8.46,6956.08
112.25,8.46,6897.87
112.25,8.46,6839.08
112.25,8.45,6779.9
112.25,8.45,6720.5
112.25,8.45,6661.06
112.25,8.45,6601.73
112.26,8.45,6542.7
112.26,8.45,6484.12
112.26,8.45,6426.15
112.26,8.45,6368.92
112.26,8.45,6312.59
112.26,8.45,6257.29
112.26,8.46,6203.14
112.26,8.46,6150.26
112.26,8.46,6098.77
112.26,8.46,6048.76
112.27,8.46,6000.35
112.27,8.46,5953.64
112.27,8.47,5908.73
112.27,8.47,5865.69
112.27,8.47,5824.61
112.27,8.47,5785.57
112.27,8.48,5748.63
112.27,8.48,5713.87
112.27,8.48,5681.34
112.27,8.48,5651.1
112.28,8.49,5623.21
112.28,8.49,5597.7
112.28,8.5,5553.99
112.28,8.51,5520.22
112.28,8.52,5488.61
112.29,8.56,5517.85
112.29,8.58,5550.9
112.3,8.59,5594.07
112.3,8.59,5619.41
112.3,8.6,5647.23
112.3,8.61,5677.5
112.3,8.61,5710.21
112.3,8.62,5745.34
112.3,8.63,5782.86
112.3,8.63,5822.74
112.3,8.64,5864.96
112.3,8.64,5909.47
112.31,8.65,5956.22
112.31,8.65,6005.13
112.31,8.66,6056.07
112.31,8.66,6108.91
112.31,8.66,6163.5
112.31,8.67,6219.65
112.31,8.67,6277.2
112.31,8.67,6335.96
112.31,8.67,6395.72
112.31,8.67,6456.27
112.32,8.68,6517.39
112.32,8.68,6578.85
112.32,8.68,6640.42
112.32,8.68,6701.89
112.32,8.68,6763.04
112.32,8.68,6823.64
112.32,8.68,6883.51
112.32,8.67,6942.44
112.32,8.67,7000.25
112.32,8.67,7056.79
112.33,8.67,7111.9
112.33,8.67,7165.45
112.33,8.66,7217.3
112.33,8.66,7267.29
112.33,8.66,7315.31
112.33,8.66,7361.21
112.33,8.65,7404.88
112.33,8.65,7446.21
112.33,8.64,7485.09
112.33,8.64,7521.43
112.34,8.64,7555.11
112.34,8.63,7586.04
112.34,8.62,7614.13
112.34,8.62,7639.3
112.34,8.61,7680.59
112.34,8.59,7709.38
112.35,8.54,7673.4
112.35,8.52,7627.62
112.35,8.52,7599.81
112.36,8.52,7568.86
112.36,8.51,7534.91
112.36,8.51,7498.08
112.36,8.5,7458.52
112.36,8.5,7416.39
112.36,8.49,7371.84
112.36,8.49,7325.06
112.36,8.49,7276.23
112.36,8.49,7225.53
112.36,8.48,7173.14
112.37,8.48,7119.24
112.37,8.48,7064.03
112.37,8.48,7007.68
112.37,8.47,6950.4
112.37,8.47,6892.35
112.37,8.47,6833.74
112.37,8.47,6774.73
112.37,8.47,6715.5
112.37,8.47,6656.22
112.37,8.47,6597.07
112.38,8.47,6538.21
112.38,8.47,6479.8
112.38,8.47,6421.99
112.38,8.47,6364.95
112.38,8.47,6308.79
112.38,8.47,6253.67
112.38,8.47,6199.7
112.38,8.47,6146.99
112.38,8.47,6095.66
112.38,8.48,6045.81
112.39,8.48,5997.56
112.39,8.48,5951
112.39,8.48,5906.22
112.39,8.48,5863.32
112.39,8.49,5822.37
112.39,8.49,5783.44
112.39,8.49,5746.61
112.39,8.49,5711.95
112.39,8.5,5679.51
112.39,8.5,5649.35
112.4,8.5,5621.52
112.4,8.51,5596.07
112.4,8.51,5552.41
112.4,8.52,5518.65
112.4,8.54,5486.95
112.41,8.58,5515.45
112.41,8.59,5548.21
112.42,8.6,5591.06
112.42,8.61,5616.23
112.42,8.62,5643.88
112.42,8.62,5673.98
112.42,8.63,5706.52
112.42,8.64,5741.47
112.42,8.64,5778.81
112.42,8.65,5818.5
112.42,8.65,5860.52
112.42,8.66,5904.83
112.43,8.66,5951.37
112.43,8.67,6000.08
112.43,8.67,6050.84
112.43,8.68,6103.51
112.43,8.68,6157.94
112.43,8.68,6213.97
112.43,8.69,6271.41
112.43,8.69,6330.08
112.43,8.69,6389.78
112.43,8.69,6450.31
112.44,8.69,6511.42
112.44,8.69,6572.91
112.44,8.69,6634.54
112.44,8.69,6696.09
112.44,8.69,6757.34
112.44,8.69,6818.07
112.44,8.69,6878.08
112.44,8.69,6937.18
112.44,8.69,6995.18
112.44,8.69,7051.92
112.45,8.69,7107.25
112.45,8.68,7161.03
112.45,8.68,7213.13
112.45,8.68,7263.39
112.45,8.68,7311.7
112.45,8.67,7357.91
112.45,8.67,7401.9
112.45,8.67,7443.58
112.45,8.66,7482.82
112.45,8.66,7519.54
112.46,8.65,7553.63
112.46,8.65,7585
112.46,8.64,7613.55
112.46,8.64,7639.2
112.46,8.63,7681.49
112.46,8.61,7711.34
112.47,8.55,7680.42
112.47,8.54,7635.79
112.47,8.54,7608.53
112.48,8.53,7578.13
112.48,8.53,7544.71
112.48,8.52,7508.39
112.48,8.52,7469.33
112.48,8.52,7427.67
112.48,8.51,7383.57
112.48,8.51,7337.23
112.48,8.51,7288.81
112.48,8.5,7238.5
112.48,8.5,7186.48
112.49,8.5,7132.93
112.49,8.5,7078.03
112.49,8.49,7021.99
112.49,8.49,6964.98
112.49,8.49,6907.19
112.49,8.49,6848.8
112.49,8.49,6789.99
112.49,8.49,6730.95
112.49,8.49,6671.84
112.49,8.49,6612.84
112.5,8.49,6554.11
112.5,8.49,6495.81
112.5,8.49,6438.11
112.5,8.49,6381.14
112.5,8.49,6325.06
112.5,8.49,6269.99
112.5,8.49,6216.06
112.5,8.49,6163.38
112.5,8.49,6112.07
112.5,8.49,6062.23
112.51,8.5,6013.97
112.51,8.5,5967.4
112.51,8.5,5922.61
112.51,8.5,5879.69
112.51,8.5,5838.72
112.51,8.51,5799.77
112.51,8.51,5762.92
112.51,8.51,5728.23
112.51,8.52,5695.78
112.51,8.52,5665.61
112.52,8.52,5637.77
112.52,8.53,5612.31
112.52,8.53,5568.68
112.52,8.54,5534.96
112.52,8.55,5503.4
112.53,8.6,5532.67
112.53,8.61,5565.73
112.54,8.62,5608.93
112.54,8.63,5634.3
112.54,8.64,5662.15
112.54,8.64,5692.46
112.54,8.65,5725.2
112.54,8.66,5760.37
112.54,8.66,5797.92
112.54,8.67,5837.83
112.54,8.67,5880.07
112.54,8.68,5924.6
112.55,8.68,5971.37
112.55,8.69,6020.28
112.55,8.69,6071.23
112.55,8.69,6124.06
112.55,8.7,6178.63
112.55,8.7,6234.77
112.55,8.7,6292.28
112.55,8.71,6350.99
112.55,8.71,6410.69
112.55,8.71,6471.17
112.56,8.71,6532.19
112.56,8.71,6593.54
112.56,8.71,6654.98
112.56,8.71,6716.3
112.56,8.71,6777.27
112.56,8.71,6837.68
112.56,8.71,6897.33
112.56,8.71,6956.03
112.56,8.71,7013.59
112.56,8.71,7069.87
112.57,8.7,7124.71
112.57,8.7,7177.97
112.57,8.7,7229.51
112.57,8.7,7279.2
112.57,8.69,7326.89
112.57,8.69,7372.46
112.57,8.69,7415.79
112.57,8.68,7456.79
112.57,8.68,7495.34
112.57,8.67,7531.35
112.58,8.67,7564.72
112.58,8.66,7595.34
112.58,8.66,7623.13
112.58,8.65,7669.88
112.58,8.63,7704.38
112.58,8.61,7732.05
112.59,8.57,7696.13
112.59,8.56,7656.51
112.59,8.55,7603.55
112.6,8.55,7572.33
112.6,8.54,7538.12
112.6,8.54,7501.03
112.6,8.54,7461.23
112.6,8.53,7418.86
112.6,8.53,7374.1
112.6,8.52,7327.11
112.6,8.52,7278.09
112.6,8.52,7227.21
112.6,8.52,7174.65
112.61,8.51,7120.6
112.61,8.51,7065.24
112.61,8.51,7008.77
112.61,8.51,6951.37
112.61,8.51,6893.22
112.61,8.51,6834.52
112.61,8.5,6775.43
112.61,8.5,6716.15
112.61,8.5,6656.83
112.61,8.5,6597.66
112.62,8.5,6538.8
112.62,8.5,6480.39
112.62,8.5,6422.61
112.62,8.5,6365.59
112.62,8.5,6309.47
112.62,8.5,6254.39
112.62,8.51,6200.46
112.62,8.51,6147.81
112.62,8.51,6096.54
112.62,8.51,6046.75
112.63,8.51,5998.56
112.63,8.51,5952.07
112.63,8.52,5907.37
112.63,8.52,5864.54
112.63,8.52,5823.67
112.63,8.52,5784.82
112.63,8.53,5748.07
112.63,8.53,5713.49
112.63,8.53,5681.14
112.63,8.53,5651.07
112.64,8.54,5623.33
112.64,8.54,5597.96
112.64,8.55,5554.49
112.64,8.56,5520.91
112.64,8.57,5489.49
112.65,8.61,5518.81
112.65,8.62,5551.83
112.66,8.64,5594.95
112.66,8.64,5620.26
112.66,8.65,5648.05
112.66,8.66,5678.29
112.66,8.66,5710.95
112.66,8.67,5746.03
112.66,8.68,5783.48
112.66,8.68,5823.28
112.66,8.69,5865.41
112.66,8.69,5909.83
112.67,8.7,5956.49
112.67,8.7,6005.3
112.67,8.71,6056.17
112.67,8.71,6108.94
112.67,8.71,6163.48
112.67,8.72,6219.61
112.67,8.72,6277.14
112.67,8.72,6335.91
112.67,8.72,6395.7
112.67,8.73,6456.3
112.68,8.73,6517.49
112.68,8.73,6579.04
112.68,8.73,6640.72
112.68,8.73,6702.32
112.68,8.73,6763.6
112.68,8.73,6824.37
112.68,8.73,6884.41
112.68,8.73,6943.52
112.68,8.72,7001.54
112.68,8.72,7058.29
112.69,8.72,7113.62
112.69,8.72,7167.41
112.69,8.72,7219.5
112.69,8.71,7269.77
112.69,8.71,7318.08
112.69,8.71,7364.31
112.69,8.7,7408.34
112.69,8.7,7450.06
112.69,8.7,7489.36
112.69,8.69,7526.15
112.7,8.69,7560.32
112.7,8.68,7591.77
112.7,8.68,7620.41
112.7,8.67,7646.16
112.7,8.66,7688.67
112.7,8.65,7718.77
112.71,8.59,7689.4
112.71,8.58,7645.15
112.71,8.57,7618.09
112.72,8.57,7587.88
112.72,8.56,7554.64
112.72,8.56,7518.5
112.72,8.55,7479.6
112.72,8.55,7438.11
112.72,8.55,7394.17
112.72,8.54,7347.98
112.72,8.54,7299.7
112.72,8.54,7249.51
112.72,8.54,7197.61
112.73,8.53,7144.16
112.73,8.53,7089.36
112.73,8.53,7033.4
112.73,8.53,6976.47
112.73,8.53,6918.75
112.73,8.52,6860.43
112.73,8.52,6801.68
112.73,8.52,6742.69
112.73,8.52,6683.63
112.73,8.52,6624.66
112.74,8.52,6565.96
112.74,8.52,6507.67
112.74,8.52,6449.97
112.74,8.52,6392.99
112.74,8.52,6336.87
112.74,8.52,6281.77
112.74,8.52,6227.78
112.74,8.53,6175.05
112.74,8.53,6123.67
112.74,8.53,6073.75
112.75,8.53,6025.41
112.75,8.53,5978.74
112.75,8.53,5933.85
112.75,8.54,5890.83
112.75,8.54,5849.75
112.75,8.54,5810.69
112.75,8.54,5773.72
112.75,8.55,5738.91
112.75,8.55,5706.33
112.75,8.55,5676.03
112.76,8.56,5648.07
112.76,8.56,5622.48
112.76,8.57,5578.58
112.76,8.58,5544.61
112.76,8.59,5512.67
112.77,8.63,5541.13
112.77,8.64,5574.06
112.78,8.66,5617.14
112.78,8.66,5642.45
112.78,8.67,5670.23
112.78,8.68,5700.48
112.78,8.68,5733.16
112.78,8.69,5768.26
112.78,8.7,5805.76
112.78,8.7,5845.61
112.78,8.71,5887.81
112.78,8.71,5932.29
112.79,8.72,5979.01
112.79,8.72,6027.88
112.79,8.73,6078.78
112.79,8.73,6131.57
112.79,8.73,6186.09
112.79,8.73,6242.18
112.79,8.74,6299.65
112.79,8.74,6358.31
112.79,8.74,6417.96
112.79,8.74,6478.38
112.8,8.74,6539.35
112.8,8.74,6600.63
112.8,8.75,6662.01
112.8,8.75,6723.26
112.8,8.75,6784.16
112.8,8.74,6844.5
112.8,8.74,6904.07
112.8,8.74,6962.69
112.8,8.74,7020.17
112.8,8.74,7076.35
112.81,8.74,7131.1
112.81,8.74,7184.28
112.81,8.73,7235.75
