Specimen choice input : Material,Steel,
Specimen properties : Geometry,Rectangular,
Width,5.59024,mm
Thickness,5.59024,mm
,,
Time,Extension,Load
(s),(mm),(N)
339.2,0.93,4480.78
339.3,0.93,4482.1
339.4,0.93,4483.27
339.5,0.93,4484.72
339.6,0.93,4485.95
339.7,0.93,4487.18
339.8,0.94,4488.66
339.9,0.94,4489.76
340,0.94,4491.3
340.1,0.94,4492.44
340.2,0.94,4493.83
340.3,0.94,4495.15
340.4,0.94,4496.25
340.5,0.94,4497.82
340.6,0.94,4499.16
340.7,0.94,4500.5
340.8,0.94,4501.56
340.9,0.94,4503.1
341,0.94,4504.2
341.1,0.94,4505.74
341.2,0.94,4506.87
341.3,0.94,4508.45
341.4,0.94,4509.65
341.5,0.94,4510.85
341.6,0.94,4512.44
341.7,0.94,4513.6
341.8,0.94,4514.81
341.9,0.94,4516.27
342,0.94,4517.67
342.1,0.94,4518.8
342.2,0.94,4520.36
342.3,0.94,4521.36
342.4,0.94,4523.03
342.5,0.94,4524.27
342.6,0.94,4525.28
342.7,0.94,4526.79
342.8,0.94,4528.03
342.9,0.94,4529.38
343,0.94,4530.84
343.1,0.94,4532.02
343.2,0.94,4533.23
343.3,0.94,4534.69
343.4,0.95,4535.88
343.5,0.95,4537.18
343.6,0.95,4538.65
343.7,0.95,4539.78
343.8,0.95,4541.2
343.9,0.95,4542.55
344,0.95,4543.78
344.1,0.95,4545.21
344.2,0.95,4546.45
344.3,0.95,4547.67
344.4,0.95,4549.19
344.5,0.95,4550.47
344.6,0.95,4551.9
344.7,0.95,4553.23
344.8,0.95,4554.38
344.9,0.95,4555.86
345,0.95,4557.11
345.1,0.95,4558.2
345.2,0.95,4559.8
345.3,0.95,4561.07
345.4,0.95,4562.25
345.5,0.95,4563.79
345.6,0.95,4564.92
345.7,0.95,4566.27
345.8,0.95,4567.7
345.9,0.95,4568.76
346,0.95,4570.31
346.1,0.95,4571.61
346.2,0.95,4572.79
346.3,0.95,4574.3
346.4,0.95,4575.41
346.5,0.95,4576.85
346.6,0.95,4578.17
346.7,0.95,4579.26
346.8,0.95,4580.79
346.9,0.95,4582.12
347,0.96,4583.39
347.1,0.96,4584.86
347.2,0.96,4586.16
347.3,0.96,4587.32
347.4,0.96,4588.71
347.5,0.96,4589.84
347.6,0.96,4591.27
347.7,0.96,4592.73
347.8,0.96,4593.86
347.9,0.96,4595.29
348,0.96,4596.68
348.1,0.96,4597.76
348.2,0.96,4599.27
348.3,0.96,4600.54
348.4,0.96,4601.95
348.5,0.96,4603.23
348.6,0.96,4604.5
348.7,0.96,4605.84
348.8,0.96,4607.28
348.9,0.96,4608.29
349,0.96,4609.65
349.1,0.96,4611.1
349.2,0.96,4612.12
349.3,0.96,4613.73
349.4,0.96,4615.07
349.5,0.96,4616.19
349.6,0.96,4617.81
349.7,0.96,4618.82
349.8,0.96,4620.2
349.9,0.96,4621.66
350,0.96,4622.71
350.1,0.96,4624.32
350.2,0.96,4625.63
350.3,0.96,4626.8
350.4,0.96,4628.32
350.5,0.96,4629.38
350.6,0.97,4630.74
350.7,0.97,4632.23
350.8,0.97,4633.47
350.9,0.97,4634.86
351,0.97,4636.17
351.1,0.97,4637.33
351.2,0.97,4638.78
351.3,0.97,4639.96
351.4,0.97,4641.31
351.5,0.97,4642.83
351.6,0.97,4643.81
351.7,0.97,4645.37
351.8,0.97,4646.65
351.9,0.97,4647.86
352,0.97,4649.24
352.1,0.97,4650.56
352.2,0.97,4651.86
352.3,0.97,4653.35
352.4,0.97,4654.59
352.5,0.97,4655.73
352.6,0.97,4657.16
352.7,0.97,4658.27
352.8,0.97,4659.75
352.9,0.97,4661.1
353,0.97,4662.3
353.1,0.97,4663.82
353.2,0.97,4665.2
353.3,0.97,4666.24
353.4,0.97,4667.86
353.5,0.97,4669.07
353.6,0.97,4670.3
353.7,0.97,4671.74
353.8,0.97,4672.92
353.9,0.97,4674.32
354,0.97,4675.76
354.1,0.97,4676.76
354.2,0.98,4678.33
354.3,0.98,4679.45
354.4,0.98,4680.96
354.5,0.98,4682.26
354.6,0.98,4683.5
354.7,0.98,4684.8
354.8,0.98,4686.2
354.9,0.98,4687.32
355,0.98,4688.76
355.1,0.98,4689.96
355.2,0.98,4691.23
355.3,0.98,4692.73
355.4,0.98,4693.97
355.5,0.98,4695.28
355.6,0.98,4696.81
355.7,0.98,4697.78
355.8,0.98,4699.24
355.9,0.98,4700.6
356,0.98,4701.71
356.1,0.98,4703.28
356.2,0.98,4704.56
356.3,0.98,4705.85
356.4,0.98,4707.46
356.5,0.98,4708.42
356.6,0.98,4709.75
356.7,0.98,4711.22
356.8,0.98,4712.3
356.9,0.98,4714.1
357,0.98,4715.13
357.1,0.98,4716.31
357.2,0.98,4717.82
357.3,0.98,4719.12
357.4,0.98,4720.34
357.5,0.98,4721.88
357.6,0.98,4723.06
357.7,0.98,4724.32
357.8,0.98,4725.7
357.9,0.99,4726.76
358,0.99,4728.34
358.1,0.99,4729.65
358.2,0.99,4730.84
358.3,0.99,4732.25
358.4,0.99,4733.46
358.5,0.99,4734.85
358.6,0.99,4736.38
358.7,0.99,4737.41
358.8,0.99,4738.79
358.9,0.99,4740.24
359,0.99,4741.23
359.1,0.99,4742.85
359.2,0.99,4744.2
359.3,0.99,4745.47
359.4,0.99,4746.88
359.5,0.99,4748.11
359.6,0.99,4749.43
359.7,0.99,4750.76
359.8,0.99,4752.12
359.9,0.99,4753.37
360,0.99,4754.59
360.1,0.99,4755.97
360.2,0.99,4757.31
360.3,0.99,4758.49
360.4,0.99,4759.94
360.5,0.99,4761.4
360.6,0.99,4762.47
360.7,0.99,4763.86
360.8,0.99,4765.2
360.9,0.99,4766.32
361,0.99,4767.88
361.1,0.99,4769.04
361.2,0.99,4770.41
361.3,0.99,4771.92
361.4,0.99,4772.99
361.5,1,4774.39
361.6,1,4775.73
361.7,1,4776.96
361.8,1,4778.48
361.9,1,4779.69
362,1,4780.95
362.1,1,4782.38
362.2,1,4783.54
362.3,1,4785.17
362.4,1,4786.25
362.5,1,4787.51
362.6,1,4788.85
362.7,1,4790.46
362.8,1,4791.34
362.9,1,4792.98
363,1,4794.22
363.1,1,4795.57
363.2,1,4797.01
363.3,1,4797.93
363.4,1,4799.42
363.5,1,4800.9
363.6,1,4801.96
363.7,1,4803.52
363.8,1,4804.73
363.9,1,4805.94
364,1,4807.46
364.1,1,4808.5
364.2,1,4809.95
364.3,1,4811.37
364.4,1,4812.53
364.5,1,4814.06
364.6,1,4815.32
364.7,1,4816.4
364.8,1,4818.11
364.9,1,4819
365,1,4820.51
365.1,1.01,4821.96
365.2,1.01,4823.11
365.3,1.01,4824.57
365.4,1.01,4825.79
365.5,1.01,4826.92
365.6,1.01,4828.56
365.7,1.01,4829.7
365.8,1.01,4831.05
365.9,1.01,4832.54
366,1.01,4833.58
366.1,1.01,4834.89
366.2,1.01,4836.42
366.3,1.01,4837.41
366.4,1.01,4839.01
366.5,1.01,4840.4
366.6,1.01,4841.59
366.7,1.01,4843.01
366.8,1.01,4844.09
366.9,1.01,4845.37
367,1.01,4846.79
367.1,1.01,4847.99
367.2,1.01,4849.54
367.3,1.01,4850.85
367.4,1.01,4852
367.5,1.01,4853.58
367.6,1.01,4854.65
367.7,1.01,4855.91
367.8,1.01,4857.42
367.9,1.01,4858.71
368,1.01,4860.06
368.1,1.01,4861.36
368.2,1.01,4862.7
368.3,1.01,4864.11
368.4,1.01,4865.25
368.5,1.01,4866.61
368.6,1.01,4867.92
368.7,1.01,4869.19
368.8,1.02,4870.66
368.9,1.02,4872.06
369,1.02,4873.15
369.1,1.02,4874.65
369.2,1.02,4875.83
369.3,1.02,4877.18
369.4,1.02,4878.51
369.5,1.02,4879.71
369.6,1.02,4881.08
369.7,1.02,4882.53
369.8,1.02,4883.64
369.9,1.02,4885.02
370,1.02,4886.32
370.1,1.02,4887.64
370.2,1.02,4889.04
370.3,1.02,4890.31
370.4,1.02,4891.61
370.5,1.02,4892.99
370.6,1.02,4894.16
370.7,1.02,4895.76
370.8,1.02,4896.85
370.9,1.02,4898.14
371,1.02,4899.67
371.1,1.02,4900.81
371.2,1.02,4902.2
371.3,1.02,4903.68
371.4,1.02,4904.7
371.5,1.02,4906
371.6,1.02,4907.54
371.7,1.02,4908.55
371.8,1.02,4910.15
371.9,1.02,4911.47
372,1.02,4912.62
372.1,1.02,4914.13
372.2,1.02,4915.43
372.3,1.02,4916.64
372.4,1.03,4918.06
372.5,1.03,4919.06
372.6,1.03,4920.57
372.7,1.03,4922.07
372.8,1.03,4923.18
372.9,1.03,4924.65
373,1.03,4925.8
373.1,1.03,4927.09
373.2,1.03,4928.54
373.3,1.03,4929.7
373.4,1.03,4931.12
373.5,1.03,4932.59
373.6,1.03,4933.68
373.7,1.03,4935.2
373.8,1.03,4936.61
373.9,1.03,4937.68
374,1.03,4939.12
374.1,1.03,4940.31
374.2,1.03,4941.83
374.3,1.03,4943.1
374.4,1.03,4944.31
374.5,1.03,4945.79
374.6,1.03,4946.92
374.7,1.03,4948.28
374.8,1.03,4949.68
374.9,1.03,4950.83
375,1.03,4952.34
375.1,1.03,4953.6
375.2,1.03,4954.78
375.3,1.03,4956.24
375.4,1.03,4957.61
375.5,1.03,4958.73
375.6,1.03,4960.1
375.7,1.03,4961.46
375.8,1.03,4962.88
375.9,1.03,4964.08
376,1.04,4965.41
376.1,1.04,4966.64
376.2,1.04,4968.18
376.3,1.04,4969.27
376.4,1.04,4970.68
376.5,1.04,4972.22
376.6,1.04,4973.19
376.7,1.04,4974.58
376.8,1.04,4975.94
376.9,1.04,4977.13
377,1.04,4978.74
377.1,1.04,4979.96
377.2,1.04,4981.23
377.3,1.04,4982.73
377.4,1.04,4983.82
377.5,1.04,4985.17
377.6,1.04,4986.57
377.7,1.04,4987.64
377.8,1.04,4989.24
377.9,1.04,4990.52
378,1.04,4991.74
378.1,1.04,4993.31
378.2,1.04,4994.32
378.3,1.04,4995.6
378.4,1.04,4997.29
378.5,1.04,4998.11
378.6,1.04,4999.64
378.7,1.04,5000.91
378.8,1.04,5002.12
378.9,1.04,5003.89
379,1.04,5004.7
379.1,1.04,5006.1
379.2,1.04,5007.59
379.3,1.04,5008.71
379.4,1.04,5010.19
379.5,1.04,5011.6
379.6,1.05,5012.65
379.7,1.05,5014.14
379.8,1.05,5015.49
379.9,1.05,5016.6
380,1.05,5018.17
380.1,1.05,5019.4
380.2,1.05,5020.9
380.3,1.05,5022.07
380.4,1.05,5023.33
380.5,1.05,5024.68
380.6,1.05,5026.16
380.7,1.05,5027.1
380.8,1.05,5028.59
380.9,1.05,5030.19
381,1.05,5031.07
381.1,1.05,5032.71
381.2,1.05,5033.92
381.3,1.05,5035.05
381.4,1.05,5036.62
381.5,1.05,5037.72
381.6,1.05,5039.22
381.7,1.05,5040.44
381.8,1.05,5041.78
381.9,1.05,5043.19
382,1.05,5044.44
382.1,1.05,5045.74
382.2,1.05,5047.11
382.3,1.05,5048.37
382.4,1.05,5049.6
382.5,1.05,5051.17
382.6,1.05,5052.33
382.7,1.05,5053.67
382.8,1.05,5055.03
382.9,1.05,5056.13
383,1.05,5057.81
383.1,1.05,5058.96
383.2,1.06,5060.19
383.3,1.06,5061.67
383.4,1.06,5063.05
383.5,1.06,5064.14
383.6,1.06,5065.57
383.7,1.06,5066.85
383.8,1.06,5068.07
383.9,1.06,5069.59
384,1.06,5070.68
384.1,1.06,5072.14
384.2,1.06,5073.4
384.3,1.06,5074.69
384.4,1.06,5075.93
384.5,1.06,5077.54
384.6,1.06,5078.36
384.7,1.06,5080.03
384.8,1.06,5081.26
384.9,1.06,5082.63
385,1.06,5084.09
385.1,1.06,5085.36
385.2,1.06,5086.56
385.3,1.06,5087.96
385.4,1.06,5089.24
385.5,1.06,5090.47
385.6,1.06,5091.98
385.7,1.06,5093.15
385.8,1.06,5094.57
385.9,1.06,5095.89
386,1.06,5096.92
386.1,1.06,5098.61
386.2,1.06,5099.79
386.3,1.06,5100.89
386.4,1.06,5102.55
386.5,1.06,5103.82
386.6,1.06,5104.97
386.7,1.06,5106.54
386.8,1.07,5107.56
386.9,1.07,5109.05
387,1.07,5110.33
387.1,1.07,5111.55
387.2,1.07,5112.93
387.3,1.07,5114.25
387.4,1.07,5115.46
387.5,1.07,5117.03
387.6,1.07,5118.21
387.7,1.07,5119.2
387.8,1.07,5120.89
387.9,1.07,5122.01
388,1.07,5123.44
388.1,1.07,5124.85
388.2,1.07,5125.92
388.3,1.07,5127.45
388.4,1.07,5128.9
388.5,1.07,5129.85
388.6,1.07,5131.53
388.7,1.07,5132.85
388.8,1.07,5133.92
388.9,1.07,5135.52
389,1.07,5136.68
389.1,1.07,5137.88
389.2,1.07,5139.42
389.3,1.07,5140.49
389.4,1.07,5142.02
389.5,1.07,5143.31
389.6,1.07,5144.63
389.7,1.07,5145.87
389.8,1.07,5147.26
389.9,1.07,5148.35
390,1.07,5149.84
390.1,1.07,5151.12
390.2,1.07,5152.37
390.3,1.07,5153.86
390.4,1.08,5154.99
390.5,1.08,5156.4
390.6,1.08,5157.72
390.7,1.08,5158.86
390.8,1.08,5160.3
390.9,1.08,5161.88
391,1.08,5162.72
391.1,1.08,5164.33
391.2,1.08,5165.66
391.3,1.08,5166.8
391.4,1.08,5168.34
391.5,1.08,5169.66
391.6,1.08,5170.77
391.7,1.08,5172.33
391.8,1.08,5173.4
391.9,1.08,5174.93
392,1.08,5176.23
392.1,1.08,5177.37
392.2,1.08,5178.77
392.3,1.08,5180.23
392.4,1.08,5181.26
392.5,1.08,5182.83
392.6,1.08,5184.2
392.7,1.08,5185.38
392.8,1.08,5186.83
392.9,1.08,5187.98
393,1.08,5189.03
393.1,1.08,5190.65
393.2,1.08,5192.04
393.3,1.08,5193.12
393.4,1.08,5194.69
393.5,1.08,5195.88
393.6,1.08,5197.22
393.7,1.08,5198.62
393.8,1.08,5199.75
393.9,1.09,5201.32
394,1.09,5202.47
394.1,1.09,5203.77
394.2,1.09,5205.2
394.3,1.09,5206.53
394.4,1.09,5207.71
394.5,1.09,5209.24
394.6,1.09,5210.25
394.7,1.09,5211.84
394.8,1.09,5213.25
394.9,1.09,5214.28
395,1.09,5215.7
395.1,1.09,5217.11
395.2,1.09,5218.39
395.3,1.09,5219.75
395.4,1.09,5220.78
395.5,1.09,5222.43
395.6,1.09,5223.72
395.7,1.09,5224.7
395.8,1.09,5226.29
395.9,1.09,5227.37
396,1.09,5228.88
396.1,1.09,5230.18
396.2,1.09,5231.5
396.3,1.09,5232.73
396.4,1.09,5234.21
396.5,1.09,5235.3
396.6,1.09,5236.81
396.7,1.09,5238.13
396.8,1.09,5239.24
396.9,1.09,5240.87
397,1.09,5241.95
397.1,1.09,5243.21
397.2,1.09,5244.75
397.3,1.09,5245.9
397.4,1.09,5247.41
397.5,1.1,5248.76
397.6,1.1,5249.83
397.7,1.1,5251.27
397.8,1.1,5252.75
397.9,1.1,5253.79
398,1.1,5255.31
398.1,1.1,5256.47
398.2,1.1,5257.94
398.3,1.1,5259.25
398.4,1.1,5260.44
398.5,1.1,5261.88
398.6,1.1,5263.25
398.7,1.1,5264.27
398.8,1.1,5265.75
398.9,1.1,5267.03
399,1.1,5268.16
399.1,1.1,5269.73
399.2,1.1,5270.96
399.3,1.1,5272.33
399.4,1.1,5273.77
399.5,1.1,5274.91
399.6,1.1,5276.3
399.7,1.1,5277.74
399.8,1.1,5278.74
399.9,1.1,5280.41
400,1.1,5281.44
400.1,1.1,5282.83
400.2,1.1,5284.24
400.3,1.1,5285.39
400.4,1.1,5286.73
400.5,1.1,5288.27
400.6,1.1,5289.26
400.7,1.1,5290.86
400.8,1.1,5292.21
400.9,1.1,5293.5
401,1.1,5294.9
401.1,1.11,5295.98
401.2,1.11,5297.28
401.3,1.11,5298.95
401.4,1.11,5299.85
401.5,1.11,5301.39
401.6,1.11,5302.68
401.7,1.11,5303.83
401.8,1.11,5305.4
401.9,1.11,5306.51
402,1.11,5307.79
402.1,1.11,5309.27
402.2,1.11,5310.22
402.3,1.11,5311.77
402.4,1.11,5313.12
402.5,1.11,5314.36
402.6,1.11,5315.84
402.7,1.11,5317.13
402.8,1.11,5318.38
402.9,1.11,5319.93
403,1.11,5321.02
403.1,1.11,5322.4
403.2,1.11,5323.73
403.3,1.11,5324.76
403.4,1.11,5326.41
403.5,1.11,5327.72
403.6,1.11,5328.92
403.7,1.11,5330.51
403.8,1.11,5331.62
403.9,1.11,5332.89
404,1.11,5334.33
404.1,1.11,5335.51
404.2,1.11,5336.86
404.3,1.11,5338.33
404.4,1.11,5339.37
404.5,1.11,5340.98
404.6,1.11,5342.13
404.7,1.12,5343.39
404.8,1.12,5344.81
404.9,1.12,5345.97
405,1.12,5347.44
405.1,1.12,5348.74
405.2,1.12,5349.8
405.3,1.12,5351.41
405.4,1.12,5352.81
405.5,1.12,5353.78
405.6,1.12,5355.42
405.7,1.12,5356.66
405.8,1.12,5357.81
405.9,1.12,5359.48
406,1.12,5360.56
406.1,1.12,5361.95
406.2,1.12,5363.39
406.3,1.12,5364.38
406.4,1.12,5365.88
406.5,1.12,5367.3
406.6,1.12,5368.42
406.7,1.12,5369.94
406.8,1.12,5371.12
406.9,1.12,5372.42
407,1.12,5373.79
407.1,1.12,5375.04
407.2,1.12,5376.48
407.3,1.12,5377.73
407.4,1.12,5378.88
407.5,1.12,5380.34
407.6,1.12,5381.9
407.7,1.12,5382.61
407.8,1.12,5384.41
407.9,1.12,5385.54
408,1.12,5386.69
408.1,1.12,5388.3
408.2,1.12,5389.43
408.3,1.13,5390.76
408.4,1.13,5392.3
408.5,1.13,5393.43
408.6,1.13,5394.91
408.7,1.13,5396.28
408.8,1.13,5397.26
408.9,1.13,5398.84
409,1.13,5400.23
409.1,1.13,5401.25
409.2,1.13,5402.88
409.3,1.13,5404.11
409.4,1.13,5405.33
409.5,1.13,5406.85
409.6,1.13,5407.9
409.7,1.13,5409.36
409.8,1.13,5410.63
409.9,1.13,5411.76
410,1.13,5413.53
410.1,1.13,5414.53
410.2,1.13,5415.98
410.3,1.13,5417.44
410.4,1.13,5418.5
410.5,1.13,5419.9
410.6,1.13,5421.25
410.7,1.13,5422.25
410.8,1.13,5424.02
410.9,1.13,5425.07
411,1.13,5426.39
411.1,1.13,5427.93
411.2,1.13,5428.98
411.3,1.13,5430.45
411.4,1.13,5431.85
411.5,1.13,5432.78
411.6,1.13,5434.33
411.7,1.13,5435.89
411.8,1.13,5436.79
411.9,1.14,5438.58
412,1.14,5439.57
412.1,1.14,5440.91
412.2,1.14,5442.42
412.3,1.14,5443.56
412.4,1.14,5444.91
412.5,1.14,5446.41
412.6,1.14,5447.43
412.7,1.14,5448.86
412.8,1.14,5450.46
412.9,1.14,5451.26
413,1.14,5452.92
413.1,1.14,5454.13
413.2,1.14,5455.37
413.3,1.14,5456.88
413.4,1.14,5457.93
413.5,1.14,5459.28
413.6,1.14,5460.93
413.7,1.14,5461.8
413.8,1.14,5463.37
413.9,1.14,5464.57
414,1.14,5465.77
414.1,1.14,5467.38
414.2,1.14,5468.58
414.3,1.14,5469.88
414.4,1.14,5471.25
414.5,1.14,5472.42
414.6,1.14,5473.88
414.7,1.14,5475.27
414.8,1.14,5476.27
414.9,1.14,5477.91
415,1.14,5479.13
415.1,1.14,5480.47
415.2,1.14,5481.97
415.3,1.14,5482.99
415.4,1.14,5484.42
415.5,1.15,5485.93
415.6,1.15,5486.83
415.7,1.15,5488.48
415.8,1.15,5489.65
415.9,1.15,5491.07
416,1.15,5492.51
416.1,1.15,5493.45
416.2,1.15,5495.02
416.3,1.15,5496.36
416.4,1.15,5497.35
416.5,1.15,5499.09
416.6,1.15,5500.01
416.7,1.15,5501.62
416.8,1.15,5502.88
416.9,1.15,5504.19
417,1.15,5505.44
417.1,1.15,5507
417.2,1.15,5507.94
417.3,1.15,5509.42
417.4,1.15,5510.74
417.5,1.15,5511.91
417.6,1.15,5513.61
417.7,1.15,5514.59
417.8,1.15,5516.04
417.9,1.15,5517.37
418,1.15,5518.52
418.1,1.15,5520.11
418.2,1.15,5521.27
418.3,1.15,5522.59
418.4,1.15,5523.99
418.5,1.15,5525.2
418.6,1.15,5526.51
418.7,1.15,5528.09
418.8,1.15,5529.09
418.9,1.15,5530.64
419,1.16,5531.93
419.1,1.16,5533.04
419.2,1.16,5534.56
419.3,1.16,5535.54
419.4,1.16,5537.12
419.5,1.16,5538.47
419.6,1.16,5539.52
419.7,1.16,5541.11
419.8,1.16,5542.33
419.9,1.16,5543.54
420,1.16,5545.06
420.1,1.16,5546.18
420.2,1.16,5547.73
420.3,1.16,5549.1
420.4,1.16,5550.1
420.5,1.16,5551.59
420.6,1.16,5552.9
420.7,1.16,5554.19
420.8,1.16,5555.66
420.9,1.16,5556.94
421,1.16,5558.21
421.1,1.16,5559.66
421.2,1.16,5560.85
421.3,1.16,5562.3
421.4,1.16,5563.49
421.5,1.16,5564.66
421.6,1.16,5566.19
421.7,1.16,5567.3
421.8,1.16,5568.7
421.9,1.16,5570.19
422,1.16,5571.25
422.1,1.16,5572.77
422.2,1.16,5573.93
422.3,1.16,5575.26
422.4,1.16,5576.67
422.5,1.16,5577.77
422.6,1.17,5579.14
422.7,1.17,5580.65
422.8,1.17,5581.73
422.9,1.17,5583.24
423,1.17,5584.56
423.1,1.17,5585.69
423.2,1.17,5587.19
423.3,1.17,5588.37
423.4,1.17,5589.88
423.5,1.17,5591.14
423.6,1.17,5592.19
423.7,1.17,5593.81
423.8,1.17,5595.09
423.9,1.17,5596.33
424,1.17,5597.85
424.1,1.17,5599.02
424.2,1.17,5600.37
424.3,1.17,5601.71
424.4,1.17,5602.94
424.5,1.17,5604.27
424.6,1.17,5605.65
424.7,1.17,5606.84
424.8,1.17,5608.36
424.9,1.17,5609.65
425,1.17,5610.81
425.1,1.17,5612.27
425.2,1.17,5613.3
425.3,1.17,5614.89
425.4,1.17,5616.08
425.5,1.17,5617.15
425.6,1.17,5618.8
425.7,1.17,5620.12
425.8,1.17,5621.23
425.9,1.17,5622.85
426,1.17,5623.9
426.1,1.17,5625.34
426.2,1.18,5626.71
426.3,1.18,5627.82
426.4,1.18,5629.34
426.5,1.18,5630.59
426.6,1.18,5632.03
426.7,1.18,5633.43
426.8,1.18,5634.46
426.9,1.18,5635.92
427,1.18,5637.28
427.1,1.18,5638.24
427.2,1.18,5639.92
427.3,1.18,5641.36
427.4,1.18,5642.3
427.5,1.18,5643.92
427.6,1.18,5645.11
427.7,1.18,5646.47
427.8,1.18,5647.85
427.9,1.18,5648.93
428,1.18,5650.38
428.1,1.18,5651.56
428.2,1.18,5653
428.3,1.18,5654.44
428.4,1.18,5655.52
428.5,1.18,5656.99
428.6,1.18,5658.38
428.7,1.18,5659.39
428.8,1.18,5661.12
428.9,1.18,5662.06
429,1.18,5663.62
429.1,1.18,5664.98
429.2,1.18,5665.97
429.3,1.18,5667.54
429.4,1.18,5668.92
429.5,1.18,5670.1
429.6,1.18,5671.65
429.7,1.18,5672.8
429.8,1.19,5673.97
429.9,1.19,5675.69
430,1.19,5676.55
430.1,1.19,5678.01
430.2,1.19,5679.47
430.3,1.19,5680.73
430.4,1.19,5682.04
430.5,1.19,5683.25
430.6,1.19,5684.56
430.7,1.19,5686.09
430.8,1.19,5687.11
430.9,1.19,5688.45
431,1.19,5690.02
431.1,1.19,5690.98
431.2,1.19,5692.55
431.3,1.19,5693.89
431.4,1.19,5695.03
431.5,1.19,5696.64
431.6,1.19,5697.88
431.7,1.19,5699.13
431.8,1.19,5700.5
431.9,1.19,5701.58
432,1.19,5703.04
432.1,1.19,5704.43
432.2,1.19,5705.68
432.3,1.19,5707.17
432.4,1.19,5708.39
432.5,1.19,5709.64
432.6,1.19,5711.22
432.7,1.19,5712.2
432.8,1.19,5713.75
432.9,1.19,5714.99
433,1.19,5716.07
433.1,1.19,5717.75
433.2,1.19,5718.79
433.3,1.19,5720.28
433.4,1.2,5721.56
433.5,1.2,5722.74
433.6,1.2,5724.25
433.7,1.2,5725.62
433.8,1.2,5726.76
433.9,1.2,5728.24
434,1.2,5729.32
434.1,1.2,5730.8
434.2,1.2,5732.05
434.3,1.2,5733.29
434.4,1.2,5734.59
434.5,1.2,5736.18
434.6,1.2,5736.99
434.7,1.2,5738.7
434.8,1.2,5740.01
434.9,1.2,5741.16
435,1.2,5742.78
435.1,1.2,5743.76
435.2,1.2,5745.24
435.3,1.2,5746.73
435.4,1.2,5747.72
435.5,1.2,5749.39
435.6,1.2,5750.5
435.7,1.2,5751.74
435.8,1.2,5753.21
435.9,1.2,5754.3
436,1.2,5755.76
436.1,1.2,5757.25
436.2,1.2,5758.28
436.3,1.2,5759.95
436.4,1.2,5761.11
436.5,1.2,5762.22
436.6,1.2,5763.9
436.7,1.2,5764.91
436.8,1.2,5766.17
436.9,1.21,5767.61
437,1.21,5768.71
437.1,1.21,5770.27
437.2,1.21,5771.55
437.3,1.21,5772.75
437.4,1.21,5774.26
437.5,1.21,5775.4
437.6,1.21,5776.91
437.7,1.21,5778.21
437.8,1.21,5779.37
437.9,1.21,5780.89
438,1.21,5782.32
438.1,1.21,5783.33
438.2,1.21,5784.8
438.3,1.21,5786.01
438.4,1.21,5787.25
438.5,1.21,5788.98
438.6,1.21,5789.89
438.7,1.21,5791.37
438.8,1.21,5792.81
438.9,1.21,5793.82
439,1.21,5795.44
439.1,1.21,5796.47
439.2,1.21,5797.95
439.3,1.21,5799.38
439.4,1.21,5800.33
439.5,1.21,5801.8
439.6,1.21,5803.16
439.7,1.21,5804.45
439.8,1.21,5805.82
439.9,1.21,5806.96
440,1.21,5808.36
440.1,1.21,5809.82
440.2,1.21,5810.98
440.3,1.21,5812.47
440.4,1.21,5813.82
440.5,1.22,5814.88
440.6,1.22,5816.49
440.7,1.22,5817.59
440.8,1.22,5819
440.9,1.22,5820.36
441,1.22,5821.4
441.1,1.22,5823.12
441.2,1.22,5824.29
441.3,1.22,5825.47
441.4,1.22,5827.1
441.5,1.22,5828.17
441.6,1.22,5829.76
441.7,1.22,5830.79
441.8,1.22,5832.08
441.9,1.22,5833.62
442,1.22,5834.71
442.1,1.22,5836.09
442.2,1.22,5837.49
442.3,1.22,5838.56
442.4,1.22,5839.98
442.5,1.22,5841.48
442.6,1.22,5842.49
442.7,1.22,5844.08
442.8,1.22,5845.38
442.9,1.22,5846.5
443,1.22,5848.02
443.1,1.22,5849.34
443.2,1.22,5850.48
443.3,1.22,5852.18
443.4,1.22,5853.05
443.5,1.22,5854.53
443.6,1.22,5855.95
443.7,1.22,5857.16
443.8,1.22,5858.62
443.9,1.22,5859.89
444,1.22,5861.19
444.1,1.23,5862.65
444.2,1.23,5863.7
444.3,1.23,5865.19
444.4,1.23,5866.65
444.5,1.23,5867.56
444.6,1.23,5869.26
444.7,1.23,5870.34
444.8,1.23,5871.51
444.9,1.23,5873.35
445,1.23,5874.09
445.1,1.23,5875.73
445.2,1.23,5877.11
445.3,1.23,5878.2
445.4,1.23,5879.68
445.5,1.23,5880.9
445.6,1.23,5882.25
445.7,1.23,5883.52
445.8,1.23,5884.98
445.9,1.23,5885.99
446,1.23,5887.54
446.1,1.23,5888.73
446.2,1.23,5890.03
446.3,1.23,5891.6
446.4,1.23,5892.55
446.5,1.23,5894.14
446.6,1.23,5895.43
446.7,1.23,5896.44
446.8,1.23,5898.25
446.9,1.23,5899.21
447,1.23,5900.62
447.1,1.23,5902.04
447.2,1.23,5903.37
447.3,1.23,5904.62
447.4,1.23,5905.91
447.5,1.23,5907.31
447.6,1.24,5908.77
447.7,1.24,5909.73
447.8,1.24,5911.21
447.9,1.24,5912.66
448,1.24,5913.51
448.1,1.24,5915.37
448.2,1.24,5916.39
448.3,1.24,5917.69
448.4,1.24,5919.13
