Specimen choice input : Material,Steel,
Specimen properties : Geometry,Rectangular,
Width,4.08915,mm
Thickness,4.08915,mm
,,
Time,Extension,Load
(s),(mm),(N)
251.80,0.72,1307.85
251.90,0.72,1308.43
252.00,0.72,1308.90
252.10,0.72,1309.44
252.20,0.72,1309.96
252.30,0.72,1310.45
252.40,0.72,1311.00
252.50,0.72,1311.50
252.60,0.72,1312.01
252.70,0.72,1312.58
252.80,0.72,1313.02
252.90,0.72,1313.63
253.00,0.72,1314.08
253.10,0.72,1314.60
253.20,0.72,1315.18
253.30,0.72,1315.63
253.40,0.72,1316.17
253.50,0.72,1316.68
253.60,0.72,1317.13
253.70,0.72,1317.73
253.80,0.72,1318.23
253.90,0.72,1318.70
254.00,0.72,1319.23
254.10,0.72,1319.75
254.20,0.72,1320.21
254.30,0.72,1320.81
254.40,0.73,1321.20
254.50,0.73,1321.80
254.60,0.73,1322.30
254.70,0.73,1322.76
254.80,0.73,1323.36
254.90,0.73,1323.84
255.00,0.73,1324.33
255.10,0.73,1324.94
255.20,0.73,1325.38
255.30,0.73,1325.94
255.40,0.73,1326.44
255.50,0.73,1326.96
255.60,0.73,1327.52
255.70,0.73,1327.99
255.80,0.73,1328.51
255.90,0.73,1329.05
256.00,0.73,1329.59
256.10,0.73,1330.11
256.20,0.73,1330.58
256.30,0.73,1331.12
256.40,0.73,1331.63
256.50,0.73,1332.15
256.60,0.73,1332.67
256.70,0.73,1333.15
256.80,0.73,1333.70
256.90,0.73,1334.16
257.00,0.73,1334.72
257.10,0.73,1335.25
257.20,0.73,1335.67
257.30,0.73,1336.25
257.40,0.73,1336.73
257.50,0.73,1337.19
257.60,0.73,1337.76
257.70,0.73,1338.25
257.80,0.73,1338.77
257.90,0.73,1339.33
258.00,0.73,1339.76
258.10,0.73,1340.33
258.20,0.73,1340.86
258.30,0.73,1341.34
258.40,0.74,1341.97
258.50,0.74,1342.35
258.60,0.74,1342.93
258.70,0.74,1343.46
258.80,0.74,1343.92
258.90,0.74,1344.48
259.00,0.74,1344.98
259.10,0.74,1345.52
259.20,0.74,1346.07
259.30,0.74,1346.54
259.40,0.74,1347.05
259.50,0.74,1347.60
259.60,0.74,1348.15
259.70,0.74,1348.60
259.80,0.74,1349.18
259.90,0.74,1349.68
260.00,0.74,1350.19
260.10,0.74,1350.72
260.20,0.74,1351.15
260.30,0.74,1351.78
260.40,0.74,1352.18
260.50,0.74,1352.74
260.60,0.74,1353.19
260.70,0.74,1353.74
260.80,0.74,1354.27
260.90,0.74,1354.78
261.00,0.74,1355.28
261.10,0.74,1355.85
261.20,0.74,1356.36
261.30,0.74,1356.81
261.40,0.74,1357.38
261.50,0.74,1357.88
261.60,0.74,1358.41
261.70,0.74,1358.91
261.80,0.74,1359.41
261.90,0.74,1359.96
262.00,0.74,1360.49
262.10,0.74,1360.98
262.20,0.74,1361.58
262.30,0.75,1361.98
262.40,0.75,1362.57
262.50,0.75,1363.05
262.60,0.75,1363.57
262.70,0.75,1364.10
262.80,0.75,1364.62
262.90,0.75,1365.09
263.00,0.75,1365.67
263.10,0.75,1366.17
263.20,0.75,1366.67
263.30,0.75,1367.24
263.40,0.75,1367.67
263.50,0.75,1368.21
263.60,0.75,1368.75
263.70,0.75,1369.20
263.80,0.75,1369.71
263.90,0.75,1370.25
264.00,0.75,1370.78
264.10,0.75,1371.29
264.20,0.75,1371.79
264.30,0.75,1372.29
264.40,0.75,1372.85
264.50,0.75,1373.34
264.60,0.75,1373.86
264.70,0.75,1374.41
264.80,0.75,1374.86
264.90,0.75,1375.45
265.00,0.75,1375.96
265.10,0.75,1376.42
265.20,0.75,1376.98
265.30,0.75,1377.50
265.40,0.75,1378.03
265.50,0.75,1378.53
265.60,0.75,1379.05
265.70,0.75,1379.58
265.80,0.75,1380.08
265.90,0.75,1380.63
266.00,0.75,1381.10
266.10,0.75,1381.67
266.20,0.75,1382.11
266.30,0.76,1382.71
266.40,0.76,1383.13
266.50,0.76,1383.70
266.60,0.76,1384.21
266.70,0.76,1384.68
266.80,0.76,1385.20
266.90,0.76,1385.75
267.00,0.76,1386.24
267.10,0.76,1386.74
267.20,0.76,1387.27
267.30,0.76,1387.77
267.40,0.76,1388.35
267.50,0.76,1388.77
267.60,0.76,1389.32
267.70,0.76,1389.86
267.80,0.76,1390.33
267.90,0.76,1390.87
268.00,0.76,1391.38
268.10,0.76,1391.94
268.20,0.76,1392.43
268.30,0.76,1393.02
268.40,0.76,1393.43
268.50,0.76,1394.02
268.60,0.76,1394.50
268.70,0.76,1395.05
268.80,0.76,1395.60
268.90,0.76,1396.01
269.00,0.76,1396.63
269.10,0.76,1397.13
269.20,0.76,1397.59
269.30,0.76,1398.17
269.40,0.76,1398.60
269.50,0.76,1399.17
269.60,0.76,1399.69
269.70,0.76,1400.19
269.80,0.76,1400.65
269.90,0.76,1401.27
270.00,0.76,1401.67
270.10,0.76,1402.28
270.20,0.76,1402.70
270.30,0.77,1403.23
270.40,0.77,1403.81
270.50,0.77,1404.24
270.60,0.77,1404.74
270.70,0.77,1405.29
270.80,0.77,1405.80
270.90,0.77,1406.30
271.00,0.77,1406.87
271.10,0.77,1407.31
271.20,0.77,1407.89
271.30,0.77,1408.38
271.40,0.77,1408.84
271.50,0.77,1409.47
271.60,0.77,1409.88
271.70,0.77,1410.52
271.80,0.77,1410.98
271.90,0.77,1411.45
272.00,0.77,1412.06
272.10,0.77,1412.56
272.20,0.77,1413.05
272.30,0.77,1413.59
272.40,0.77,1414.07
272.50,0.77,1414.66
272.60,0.77,1415.14
272.70,0.77,1415.69
272.80,0.77,1416.15
272.90,0.77,1416.71
273.00,0.77,1417.17
273.10,0.77,1417.72
273.20,0.77,1418.22
273.30,0.77,1418.71
273.40,0.77,1419.30
273.50,0.77,1419.70
273.60,0.77,1420.28
273.70,0.77,1420.74
273.80,0.77,1421.27
273.90,0.77,1421.81
274.00,0.77,1422.34
274.10,0.77,1422.83
274.20,0.77,1423.36
274.30,0.78,1423.86
274.40,0.78,1424.34
274.50,0.78,1424.95
274.60,0.78,1425.36
274.70,0.78,1425.98
274.80,0.78,1426.47
274.90,0.78,1426.97
275.00,0.78,1427.50
275.10,0.78,1428.08
275.20,0.78,1428.50
275.30,0.78,1429.09
275.40,0.78,1429.51
275.50,0.78,1430.14
275.60,0.78,1430.61
275.70,0.78,1431.11
275.80,0.78,1431.67
275.90,0.78,1432.14
276.00,0.78,1432.69
276.10,0.78,1433.16
276.20,0.78,1433.69
276.30,0.78,1434.23
276.40,0.78,1434.72
276.50,0.78,1435.21
276.60,0.78,1435.76
276.70,0.78,1436.22
276.80,0.78,1436.73
276.90,0.78,1437.27
277.00,0.78,1437.73
277.10,0.78,1438.33
277.20,0.78,1438.82
277.30,0.78,1439.33
277.40,0.78,1439.91
277.50,0.78,1440.33
277.60,0.78,1440.89
277.70,0.78,1441.43
277.80,0.78,1441.90
277.90,0.78,1442.43
278.00,0.78,1442.96
278.10,0.78,1443.50
278.20,0.78,1444.01
278.30,0.79,1444.52
278.40,0.79,1445.02
278.50,0.79,1445.58
278.60,0.79,1446.06
278.70,0.79,1446.60
278.80,0.79,1447.12
278.90,0.79,1447.58
279.00,0.79,1448.16
279.10,0.79,1448.63
279.20,0.79,1449.17
279.30,0.79,1449.69
279.40,0.79,1450.19
279.50,0.79,1450.76
279.60,0.79,1451.22
279.70,0.79,1451.74
279.80,0.79,1452.27
279.90,0.79,1452.73
280.00,0.79,1453.29
280.10,0.79,1453.81
280.20,0.79,1454.24
280.30,0.79,1454.82
280.40,0.79,1455.32
280.50,0.79,1455.79
280.60,0.79,1456.35
280.70,0.79,1456.83
280.80,0.79,1457.37
280.90,0.79,1457.88
281.00,0.79,1458.39
281.10,0.79,1458.94
281.20,0.79,1459.47
281.30,0.79,1459.93
281.40,0.79,1460.50
281.50,0.79,1461.00
281.60,0.79,1461.52
281.70,0.79,1462.06
281.80,0.79,1462.60
281.90,0.79,1463.10
282.00,0.79,1463.63
282.10,0.79,1464.08
282.20,0.79,1464.71
282.30,0.80,1465.13
282.40,0.80,1465.71
282.50,0.80,1466.19
282.60,0.80,1466.68
282.70,0.80,1467.18
282.80,0.80,1467.76
282.90,0.80,1468.18
283.00,0.80,1468.78
283.10,0.80,1469.28
283.20,0.80,1469.75
283.30,0.80,1470.27
283.40,0.80,1470.78
283.50,0.80,1471.28
283.60,0.80,1471.81
283.70,0.80,1472.30
283.80,0.80,1472.79
283.90,0.80,1473.34
284.00,0.80,1473.82
284.10,0.80,1474.43
284.20,0.80,1474.85
284.30,0.80,1475.42
284.40,0.80,1475.91
284.50,0.80,1476.41
284.60,0.80,1476.96
284.70,0.80,1477.48
284.80,0.80,1478.00
284.90,0.80,1478.53
285.00,0.80,1479.04
285.10,0.80,1479.60
285.20,0.80,1480.09
285.30,0.80,1480.61
285.40,0.80,1481.13
285.50,0.80,1481.67
285.60,0.80,1482.09
285.70,0.80,1482.73
285.80,0.80,1483.17
285.90,0.80,1483.70
286.00,0.80,1484.27
286.10,0.80,1484.71
286.20,0.80,1485.27
286.30,0.81,1485.76
286.40,0.81,1486.24
286.50,0.81,1486.78
286.60,0.81,1487.23
286.70,0.81,1487.78
286.80,0.81,1488.33
286.90,0.81,1488.83
287.00,0.81,1489.33
287.10,0.81,1489.88
287.20,0.81,1490.35
287.30,0.81,1490.95
287.40,0.81,1491.39
287.50,0.81,1491.95
287.60,0.81,1492.43
287.70,0.81,1492.97
287.80,0.81,1493.51
287.90,0.81,1493.99
288.00,0.81,1494.50
288.10,0.81,1495.07
288.20,0.81,1495.56
288.30,0.81,1496.06
288.40,0.81,1496.61
288.50,0.81,1497.07
288.60,0.81,1497.68
288.70,0.81,1498.12
288.80,0.81,1498.68
288.90,0.81,1499.20
289.00,0.81,1499.68
289.10,0.81,1500.21
289.20,0.81,1500.75
289.30,0.81,1501.19
289.40,0.81,1501.77
289.50,0.81,1502.30
289.60,0.81,1502.72
289.70,0.81,1503.27
289.80,0.81,1503.79
289.90,0.81,1504.30
290.00,0.81,1504.85
290.10,0.81,1505.30
290.20,0.81,1505.82
290.30,0.82,1506.39
290.40,0.82,1506.89
290.50,0.82,1507.42
290.60,0.82,1507.86
290.70,0.82,1508.42
290.80,0.82,1508.99
290.90,0.82,1509.43
291.00,0.82,1510.02
291.10,0.82,1510.50
291.20,0.82,1511.02
291.30,0.82,1511.55
291.40,0.82,1512.08
291.50,0.82,1512.57
291.60,0.82,1513.09
291.70,0.82,1513.64
291.80,0.82,1514.11
291.90,0.82,1514.68
292.00,0.82,1515.15
292.10,0.82,1515.70
292.20,0.82,1516.17
292.30,0.82,1516.69
292.40,0.82,1517.25
292.50,0.82,1517.74
292.60,0.82,1518.19
292.70,0.82,1518.79
292.80,0.82,1519.26
292.90,0.82,1519.79
293.00,0.82,1520.28
293.10,0.82,1520.77
293.20,0.82,1521.33
293.30,0.82,1521.84
293.40,0.82,1522.32
293.50,0.82,1522.88
293.60,0.82,1523.32
293.70,0.82,1523.89
293.80,0.82,1524.43
293.90,0.82,1524.86
294.00,0.82,1525.45
294.10,0.82,1525.95
294.20,0.82,1526.44
294.30,0.83,1527.03
294.40,0.83,1527.49
294.50,0.83,1528.06
294.60,0.83,1528.63
294.70,0.83,1529.05
294.80,0.83,1529.56
294.90,0.83,1530.13
295.00,0.83,1530.61
295.10,0.83,1531.17
295.20,0.83,1531.70
295.30,0.83,1532.18
295.40,0.83,1532.73
295.50,0.83,1533.20
295.60,0.83,1533.76
295.70,0.83,1534.24
295.80,0.83,1534.72
295.90,0.83,1535.30
296.00,0.83,1535.75
296.10,0.83,1536.27
296.20,0.83,1536.82
296.30,0.83,1537.28
296.40,0.83,1537.85
296.50,0.83,1538.30
296.60,0.83,1538.79
296.70,0.83,1539.35
296.80,0.83,1539.83
296.90,0.83,1540.33
297.00,0.83,1540.91
297.10,0.83,1541.34
297.20,0.83,1541.93
297.30,0.83,1542.47
297.40,0.83,1542.91
297.50,0.83,1543.47
297.60,0.83,1543.97
297.70,0.83,1544.53
297.80,0.83,1545.04
297.90,0.83,1545.55
298.00,0.83,1546.08
298.10,0.83,1546.57
298.20,0.83,1547.13
298.30,0.83,1547.63
298.40,0.84,1548.15
298.50,0.84,1548.64
298.60,0.84,1549.20
298.70,0.84,1549.68
298.80,0.84,1550.25
298.90,0.84,1550.74
299.00,0.84,1551.24
299.10,0.84,1551.73
299.20,0.84,1552.27
299.30,0.84,1552.80
299.40,0.84,1553.30
299.50,0.84,1553.74
299.60,0.84,1554.31
299.70,0.84,1554.79
299.80,0.84,1555.31
299.90,0.84,1555.91
300.00,0.84,1556.34
300.10,0.84,1556.91
300.20,0.84,1557.41
300.30,0.84,1557.91
300.40,0.84,1558.43
300.50,0.84,1558.92
300.60,0.84,1559.50
300.70,0.84,1559.99
300.80,0.84,1560.50
300.90,0.84,1561.03
301.00,0.84,1561.57
301.10,0.84,1562.01
301.20,0.84,1562.61
301.30,0.84,1563.06
301.40,0.84,1563.65
301.50,0.84,1564.16
301.60,0.84,1564.64
301.70,0.84,1565.18
301.80,0.84,1565.67
301.90,0.84,1566.20
302.00,0.84,1566.73
302.10,0.84,1567.26
302.20,0.84,1567.75
302.30,0.85,1568.22
302.40,0.85,1568.75
302.50,0.85,1569.34
302.60,0.85,1569.76
302.70,0.85,1570.35
302.80,0.85,1570.81
302.90,0.85,1571.32
303.00,0.85,1571.81
303.10,0.85,1572.35
303.20,0.85,1572.84
303.30,0.85,1573.38
303.40,0.85,1573.91
303.50,0.85,1574.43
303.60,0.85,1574.88
303.70,0.85,1575.45
303.80,0.85,1576.00
303.90,0.85,1576.46
304.00,0.85,1577.02
304.10,0.85,1577.53
304.20,0.85,1578.07
304.30,0.85,1578.57
304.40,0.85,1579.05
304.50,0.85,1579.63
304.60,0.85,1580.13
304.70,0.85,1580.57
304.80,0.85,1581.20
304.90,0.85,1581.64
305.00,0.85,1582.20
305.10,0.85,1582.75
305.20,0.85,1583.20
305.30,0.85,1583.74
305.40,0.85,1584.22
305.50,0.85,1584.78
305.60,0.85,1585.27
305.70,0.85,1585.79
305.80,0.85,1586.31
305.90,0.85,1586.81
306.00,0.85,1587.33
306.10,0.85,1587.81
306.20,0.85,1588.30
306.30,0.85,1588.88
306.40,0.86,1589.35
306.50,0.86,1589.81
306.60,0.86,1590.43
306.70,0.86,1590.85
306.80,0.86,1591.45
306.90,0.86,1591.97
307.00,0.86,1592.45
307.10,0.86,1592.96
307.20,0.86,1593.47
307.30,0.86,1594.04
307.40,0.86,1594.51
307.50,0.86,1595.05
307.60,0.86,1595.58
307.70,0.86,1596.10
307.80,0.86,1596.59
307.90,0.86,1597.15
308.00,0.86,1597.65
308.10,0.86,1598.17
308.20,0.86,1598.73
308.30,0.86,1599.17
308.40,0.86,1599.78
308.50,0.86,1600.21
308.60,0.86,1600.78
308.70,0.86,1601.26
308.80,0.86,1601.79
308.90,0.86,1602.28
309.00,0.86,1602.79
309.10,0.86,1603.35
309.20,0.86,1603.85
309.30,0.86,1604.27
309.40,0.86,1604.85
309.50,0.86,1605.33
309.60,0.86,1605.90
309.70,0.86,1606.34
309.80,0.86,1606.83
309.90,0.86,1607.38
310.00,0.86,1607.88
310.10,0.86,1608.41
310.20,0.86,1608.95
310.30,0.86,1609.41
310.40,0.87,1609.98
310.50,0.87,1610.46
310.60,0.87,1611.00
310.70,0.87,1611.59
310.80,0.87,1612.00
310.90,0.87,1612.59
311.00,0.87,1613.10
311.10,0.87,1613.63
311.20,0.87,1614.15
311.30,0.87,1614.60
311.40,0.87,1615.18
311.50,0.87,1615.69
311.60,0.87,1616.17
311.70,0.87,1616.73
311.80,0.87,1617.20
311.90,0.87,1617.78
312.00,0.87,1618.27
312.10,0.87,1618.76
312.20,0.87,1619.33
312.30,0.87,1619.77
312.40,0.87,1620.34
312.50,0.87,1620.84
312.60,0.87,1621.32
312.70,0.87,1621.81
312.80,0.87,1622.35
312.90,0.87,1622.88
313.00,0.87,1623.40
313.10,0.87,1623.88
313.20,0.87,1624.46
313.30,0.87,1624.93
313.40,0.87,1625.47
313.50,0.87,1625.99
313.60,0.87,1626.45
313.70,0.87,1627.02
313.80,0.87,1627.53
313.90,0.87,1628.02
314.00,0.87,1628.59
314.10,0.87,1629.11
314.20,0.87,1629.58
314.30,0.87,1630.13
314.40,0.87,1630.61
314.50,0.88,1631.19
314.60,0.88,1631.68
314.70,0.88,1632.18
314.80,0.88,1632.72
314.90,0.88,1633.25
315.00,0.88,1633.74
315.10,0.88,1634.22
315.20,0.88,1634.77
315.30,0.88,1635.31
315.40,0.88,1635.77
315.50,0.88,1636.37
315.60,0.88,1636.77
315.70,0.88,1637.33
315.80,0.88,1637.82
315.90,0.88,1638.34
316.00,0.88,1638.86
316.10,0.88,1639.33
316.20,0.88,1639.89
316.30,0.88,1640.41
316.40,0.88,1640.89
316.50,0.88,1641.47
316.60,0.88,1641.90
316.70,0.88,1642.46
316.80,0.88,1643.00
316.90,0.88,1643.51
317.00,0.88,1644.03
317.10,0.88,1644.54
317.20,0.88,1645.05
317.30,0.88,1645.59
317.40,0.88,1646.07
317.50,0.88,1646.68
317.60,0.88,1647.12
317.70,0.88,1647.66
317.80,0.88,1648.23
317.90,0.88,1648.68
318.00,0.88,1649.18
318.10,0.88,1649.72
318.20,0.88,1650.25
318.30,0.88,1650.81
318.40,0.88,1651.21
318.50,0.89,1651.87
318.60,0.89,1652.26
318.70,0.89,1652.82
318.80,0.89,1653.34
318.90,0.89,1653.77
319.00,0.89,1654.37
319.10,0.89,1654.87
319.20,0.89,1655.38
319.30,0.89,1655.91
319.40,0.89,1656.40
319.50,0.89,1656.89
319.60,0.89,1657.42
319.70,0.89,1657.94
319.80,0.89,1658.47
319.90,0.89,1658.92
320.00,0.89,1659.53
320.10,0.89,1659.95
320.20,0.89,1660.51
320.30,0.89,1661.08
320.40,0.89,1661.54
320.50,0.89,1662.10
320.60,0.89,1662.55
320.70,0.89,1663.09
320.80,0.89,1663.66
320.90,0.89,1664.13
321.00,0.89,1664.69
321.10,0.89,1665.23
321.20,0.89,1665.72
321.30,0.89,1666.21
321.40,0.89,1666.71
321.50,0.89,1667.33
321.60,0.89,1667.73
321.70,0.89,1668.34
321.80,0.89,1668.82
321.90,0.89,1669.26
322.00,0.89,1669.84
322.10,0.89,1670.33
322.20,0.89,1670.86
322.30,0.89,1671.34
322.40,0.89,1671.91
322.50,0.90,1672.41
322.60,0.90,1672.86
322.70,0.90,1673.39
322.80,0.90,1673.91
322.90,0.90,1674.40
323.00,0.90,1674.91
323.10,0.90,1675.41
323.20,0.90,1675.94
323.30,0.90,1676.47
323.40,0.90,1677.03
323.50,0.90,1677.50
323.60,0.90,1678.03
323.70,0.90,1678.55
323.80,0.90,1679.04
323.90,0.90,1679.57
324.00,0.90,1680.15
324.10,0.90,1680.59
324.20,0.90,1681.17
324.30,0.90,1681.62
324.40,0.90,1682.21
324.50,0.90,1682.71
324.60,0.90,1683.18
324.70,0.90,1683.79
324.80,0.90,1684.22
324.90,0.90,1684.82
325.00,0.90,1685.29
325.10,0.90,1685.82
325.20,0.90,1686.34
325.30,0.90,1686.81
325.40,0.90,1687.36
325.50,0.90,1687.87
325.60,0.90,1688.35
325.70,0.90,1688.90
325.80,0.90,1689.35
325.90,0.90,1689.86
326.00,0.90,1690.37
326.10,0.90,1690.95
326.20,0.90,1691.47
326.30,0.90,1691.94
326.40,0.90,1692.49
326.50,0.90,1692.94
326.60,0.91,1693.56
326.70,0.91,1694.01
326.80,0.91,1694.56
326.90,0.91,1695.06
327.00,0.91,1695.54
327.10,0.91,1696.12
327.20,0.91,1696.61
327.30,0.91,1697.10
327.40,0.91,1697.71
327.50,0.91,1698.15
327.60,0.91,1698.72
327.70,0.91,1699.21
327.80,0.91,1699.71
327.90,0.91,1700.27
328.00,0.91,1700.73
328.10,0.91,1701.29
328.20,0.91,1701.79
328.30,0.91,1702.34
328.40,0.91,1702.86
328.50,0.91,1703.29
328.60,0.91,1703.88
328.70,0.91,1704.35
328.80,0.91,1704.88
328.90,0.91,1705.40
329.00,0.91,1705.84
329.10,0.91,1706.43
329.20,0.91,1706.95
329.30,0.91,1707.41
329.40,0.91,1707.99
329.50,0.91,1708.43
329.60,0.91,1709.01
329.70,0.91,1709.46
329.80,0.91,1710.01
329.90,0.91,1710.53
330.00,0.91,1711.03
330.10,0.91,1711.56
330.20,0.91,1712.09
330.30,0.91,1712.65
330.40,0.91,1713.13
330.50,0.91,1713.56
330.60,0.92,1714.20
330.70,0.92,1714.66
330.80,0.92,1715.22
330.90,0.92,1715.73
331.00,0.92,1716.24
331.10,0.92,1716.77
331.20,0.92,1717.27
331.30,0.92,1717.75
331.40,0.92,1718.32
331.50,0.92,1718.84
331.60,0.92,1719.35
331.70,0.92,1719.78
331.80,0.92,1720.38
331.90,0.92,1720.87
332.00,0.92,1721.38
332.10,0.92,1721.91
332.20,0.92,1722.36
332.30,0.92,1722.93
332.40,0.92,1723.45
332.50,0.92,1723.91
332.60,0.92,1724.47
332.70,0.92,1724.91
332.80,0.92,1725.50
332.90,0.92,1725.99
333.00,0.92,1726.44
333.10,0.92,1727.03
333.20,0.92,1727.51
333.30,0.92,1728.05
333.40,0.92,1728.61
333.50,0.92,1729.05
333.60,0.92,1729.67
333.70,0.92,1730.11
333.80,0.92,1730.67
333.90,0.92,1731.19
334.00,0.92,1731.70
334.10,0.92,1732.20
334.20,0.92,1732.70
334.30,0.92,1733.27
334.40,0.92,1733.74
334.50,0.92,1734.29
334.60,0.93,1734.85
334.70,0.93,1735.27
334.80,0.93,1735.81
334.90,0.93,1736.32
335.00,0.93,1736.87
335.10,0.93,1737.37
335.20,0.93,1737.85
335.30,0.93,1738.43
335.40,0.93,1738.90
335.50,0.93,1739.41
335.60,0.93,1739.92
335.70,0.93,1740.38
335.80,0.93,1741.00
335.90,0.93,1741.39
336.00,0.93,1742.00
336.10,0.93,1742.50
336.20,0.93,1742.92
336.30,0.93,1743.52
336.40,0.93,1744.03
336.50,0.93,1744.52
336.60,0.93,1745.03
336.70,0.93,1745.54
336.80,0.93,1746.12
336.90,0.93,1746.59
337.00,0.93,1747.13
337.10,0.93,1747.65
337.20,0.93,1748.16
337.30,0.93,1748.74
337.40,0.93,1749.16
337.50,0.93,1749.74
337.60,0.93,1750.22
337.70,0.93,1750.74
337.80,0.93,1751.33
337.90,0.93,1751.78
338.00,0.93,1752.35
338.10,0.93,1752.84
338.20,0.93,1753.33
338.30,0.93,1753.91
338.40,0.93,1754.36
338.50,0.93,1754.90
338.60,0.93,1755.41
338.70,0.94,1755.92
338.80,0.94,1756.45
338.90,0.94,1756.88
339.00,0.94,1757.41
339.10,0.94,1757.91
339.20,0.94,1758.54
339.30,0.94,1758.96
339.40,0.94,1759.47
339.50,0.94,1760.02
339.60,0.94,1760.55
339.70,0.94,1761.09
339.80,0.94,1761.51
339.90,0.94,1762.10
340.00,0.94,1762.65
340.10,0.94,1763.09
340.20,0.94,1763.64
340.30,0.94,1764.14
340.40,0.94,1764.69
340.50,0.94,1765.20
340.60,0.94,1765.70
340.70,0.94,1766.27
340.80,0.94,1766.68
340.90,0.94,1767.31
341.00,0.94,1767.82
341.10,0.94,1768.29
341.20,0.94,1768.87
341.30,0.94,1769.27
341.40,0.94,1769.89
341.50,0.94,1770.31
341.60,0.94,1770.94
341.70,0.94,1771.35
341.80,0.94,1771.87
341.90,0.94,1772.44
342.00,0.94,1772.87
342.10,0.94,1773.43
342.20,0.94,1773.94
342.30,0.94,1774.49
342.40,0.94,1774.97
342.50,0.94,1775.47
342.60,0.94,1776.03
342.70,0.95,1776.48
342.80,0.95,1777.04
342.90,0.95,1777.59
343.00,0.95,1778.03
343.10,0.95,1778.61
343.20,0.95,1779.08
343.30,0.95,1779.60
343.40,0.95,1780.19
343.50,0.95,1780.65
343.60,0.95,1781.18
343.70,0.95,1781.69
343.80,0.95,1782.22
343.90,0.95,1782.72
344.00,0.95,1783.26
344.10,0.95,1783.80
344.20,0.95,1784.25
344.30,0.95,1784.83
344.40,0.95,1785.28
344.50,0.95,1785.80
344.60,0.95,1786.38
344.70,0.95,1786.88
344.80,0.95,1787.40
344.90,0.95,1787.88
345.00,0.95,1788.41
345.10,0.95,1788.89
345.20,0.95,1789.42
345.30,0.95,1789.94
345.40,0.95,1790.45
345.50,0.95,1790.95
345.60,0.95,1791.49
345.70,0.95,1791.98
345.80,0.95,1792.51
345.90,0.95,1792.94
346.00,0.95,1793.57
346.10,0.95,1794.01
346.20,0.95,1794.58
346.30,0.95,1795.06
346.40,0.95,1795.60
346.50,0.95,1796.16
346.60,0.95,1796.55
346.70,0.95,1797.21
346.80,0.96,1797.67
346.90,0.96,1798.16
347.00,0.96,1798.78
347.10,0.96,1799.18
347.20,0.96,1799.81
347.30,0.96,1800.23
347.40,0.96,1800.79
347.50,0.96,1801.33
347.60,0.96,1801.81
347.70,0.96,1802.35
347.80,0.96,1802.85
347.90,0.96,1803.36
348.00,0.96,1803.94
348.10,0.96,1804.37
348.20,0.96,1804.96
348.30,0.96,1805.37
348.40,0.96,1805.97
348.50,0.96,1806.44
348.60,0.96,1806.92
348.70,0.96,1807.50
348.80,0.96,1807.95
348.90,0.96,1808.49
349.00,0.96,1808.99
349.10,0.96,1809.48
349.20,0.96,1810.02
349.30,0.96,1810.50
349.40,0.96,1811.00
349.50,0.96,1811.59
349.60,0.96,1812.01
349.70,0.96,1812.64
349.80,0.96,1813.03
349.90,0.96,1813.65
350.00,0.96,1814.12
350.10,0.96,1814.67
350.20,0.96,1815.18
350.30,0.96,1815.68
350.40,0.96,1816.28
350.50,0.96,1816.73
350.60,0.96,1817.22
350.70,0.96,1817.82
350.80,0.97,1818.25
350.90,0.97,1818.85
351.00,0.97,1819.34
351.10,0.97,1819.84
351.20,0.97,1820.39
351.30,0.97,1820.82
351.40,0.97,1821.46
351.50,0.97,1821.90
351.60,0.97,1822.42
351.70,0.97,1822.97
351.80,0.97,1823.38
351.90,0.97,1823.98
352.00,0.97,1824.49
352.10,0.97,1825.01
352.20,0.97,1825.48
352.30,0.97,1826.00
352.40,0.97,1826.52
352.50,0.97,1827.03
352.60,0.97,1827.52
352.70,0.97,1828.09
352.80,0.97,1828.56
352.90,0.97,1829.16
353.00,0.97,1829.57
353.10,0.97,1830.19
353.20,0.97,1830.58
353.30,0.97,1831.20
353.40,0.97,1831.69
353.50,0.97,1832.21
353.60,0.97,1832.76
353.70,0.97,1833.26
353.80,0.97,1833.75
353.90,0.97,1834.30
354.00,0.97,1834.79
354.10,0.97,1835.34
354.20,0.97,1835.81
354.30,0.97,1836.36
354.40,0.97,1836.89
354.50,0.97,1837.36
354.60,0.97,1837.97
354.70,0.97,1838.44
354.80,0.98,1838.93
354.90,0.98,1839.44
355.00,0.98,1839.94
355.10,0.98,1840.46
355.20,0.98,1840.94
355.30,0.98,1841.46
355.40,0.98,1841.99
355.50,0.98,1842.49
355.60,0.98,1843.09
355.70,0.98,1843.49
355.80,0.98,1844.05
355.90,0.98,1844.58
356.00,0.98,1845.08
356.10,0.98,1845.69
356.20,0.98,1846.13
356.30,0.98,1846.56
356.40,0.98,1847.20
356.50,0.98,1847.71
356.60,0.98,1848.19
356.70,0.98,1848.64
356.80,0.98,1849.27
356.90,0.98,1849.69
357.00,0.98,1850.27
357.10,0.98,1850.85
357.20,0.98,1851.26
357.30,0.98,1851.83
357.40,0.98,1852.36
357.50,0.98,1852.87
357.60,0.98,1853.36
357.70,0.98,1853.91
357.80,0.98,1854.42
357.90,0.98,1854.88
358.00,0.98,1855.46
358.10,0.98,1855.96
358.20,0.98,1856.42
358.30,0.98,1857.01
358.40,0.98,1857.43
358.50,0.98,1858.04
358.60,0.98,1858.51
358.70,0.98,1858.97
